station_id,date,time,pm25_aqi,pm25_value,pm10_aqi,pm10_value,o3_aqi,o3_value,co_aqi,co_value,no2_aqi,no2_value,so2_aqi,so2_value,aqi,aqi_param
bkp99t,2026-09-01,19:00,28,15.8,16,31,-999,-1,-999,-1,-999,-1,-999,-1,28,PM25
o10,2026-09-01,19:00,27,15.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
o61,2026-09-01,19:00,19,11.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
o63,2026-09-01,19:00,16,9.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
91t,2026-09-01,20:00,15,9.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,PM25
92t,2026-09-01,20:00,16,9.5,10,19,-1,-1,-1,-1,-1,-1,-1,-1,16,PM25
60t,2026-09-01,22:00,34,18.4,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,34,PM25
08t,2026-09-01,23:00,40,21.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,PM25
109t,2026-09-01,23:00,14,8.2,-1,-1,15,21,1,0.20,1,2,1,3,15,O3
111t,2026-09-01,23:00,13,8.0,-999,-1,17,24,2,0.30,1,2,0,0,17,O3
112t,2026-09-01,23:00,12,6.9,-999,-1,14,20,0,0.00,0,0,7,26,14,O3
113t,2026-09-01,23:00,17,10.0,10,20,24,33,1,0.20,0,0,0,0,24,O3
114t,2026-09-01,23:00,13,7.8,9,18,17,24,2,0.40,1,3,0,1,17,O3
115t,2026-09-01,23:00,14,8.5,10,19,15,21,1,0.20,0,1,0,1,15,O3
120t,2026-09-01,23:00,18,10.8,-1,-1,11,16,3,0.60,1,3,0,0,18,PM25
121t,2026-09-01,23:00,27,15.4,-1,-1,14,19,2,0.30,5,12,0,0,27,PM25
14t,2026-09-01,23:00,39,20.5,-1,-1,6,9,2,0.40,8,18,0,1,39,PM25
16t,2026-09-01,23:00,27,15.4,14,28,-1,-1,-1,-1,-1,-1,-1,-1,27,PM25
17t,2026-09-01,23:00,25,14.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,PM25
18t,2026-09-01,23:00,52,25.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,PM25
24t,2026-09-01,23:00,29,16.4,30,56,-1,-1,-1,-1,-1,-1,-1,-1,30,PM10
25t,2026-09-01,23:00,20,11.9,12,24,-1,-1,-999,-1,-1,-1,-999,-1,20,PM25
26t,2026-09-01,23:00,35,19.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,PM25
27t,2026-09-01,23:00,38,20.2,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,38,PM25
28t,2026-09-01,23:00,32,17.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,PM25
29t,2026-09-01,23:00,27,15.5,26,51,-1,-1,-1,-1,-1,-1,-1,-1,27,PM25
30t,2026-09-01,23:00,22,13.4,20,39,12,17,1,0.20,0,0,0,0,22,PM25
31t,2026-09-01,23:00,107,39.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107,PM25
33t,2026-09-01,23:00,20,12.1,-1,-1,-1,-1,-999,-1,-1,-1,-999,-1,20,PM25
70t,2026-09-01,23:00,14,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,14,PM25
71t,2026-09-01,23:00,13,7.8,10,19,9,12,0,0.00,1,2,3,10,13,PM25
77t,2026-09-01,23:00,38,19.9,17,34,-1,-1,-999,-1,-1,-1,-1,-1,38,PM25
78t,2026-09-01,23:00,24,14.5,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
83t,2026-09-01,23:00,15,8.8,10,19,-1,-1,-1,-1,-1,-1,-1,-1,15,PM25
84t,2026-09-01,23:00,24,14.4,16,32,-1,-1,-1,-1,-1,-1,-1,-1,24,PM25
85t,2026-09-01,23:00,17,10.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,PM25
87t,2026-09-01,23:00,24,14.2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,24,PM25
88t,2026-09-01,23:00,17,10.1,10,19,-1,-1,-1,-1,1,3,-1,-1,17,PM25
90t,2026-09-01,23:00,14,8.4,7,13,-1,-1,-1,-1,-1,-1,-1,-1,14,PM25
93t,2026-09-01,23:00,18,10.9,12,23,-1,-1,1,0.10,3,8,0,0,18,PM25
95t,2026-09-01,23:00,9,5.6,8,15,-1,-1,-1,-1,-1,-1,-1,-1,9,PM25
96t,2026-09-01,23:00,16,9.3,11,21,-1,-1,5,0.80,1,2,0,1,16,PM25
98t,2026-09-01,23:00,15,9.0,9,18,18,25,1,0.20,-1,-1,0,0,18,O3
o10,2026-09-01,23:00,27,15.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
o61,2026-09-01,23:00,20,12.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
o63,2026-09-01,23:00,15,8.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
02t,2026-09-02,00:00,28,15.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,PM25
101t,2026-09-02,00:00,18,11.0,13,25,-1,-1,19,3.30,1,2,0,1,19,CO
102t,2026-09-02,00:00,18,11.0,11,21,-1,-1,-1,-1,-1,-1,1,3,18,PM25
103t,2026-09-02,00:00,21,12.7,17,33,-1,-1,2,0.30,4,10,0,0,21,PM25
104t,2026-09-02,00:00,18,10.8,-1,-1,13,18,1,0.10,1,3,0,0,18,PM25
105t,2026-09-02,00:00,17,10.0,-999,-1,19,26,1,0.10,2,5,0,1,19,O3
106t,2026-09-02,00:00,9,5.5,-999,-1,14,20,2,0.40,0,1,0,0,14,O3
107t,2026-09-02,00:00,15,8.8,-1,-1,15,21,3,0.50,1,3,-1,-1,15,PM25
108t,2026-09-02,00:00,11,6.6,-1,-1,16,23,13,2.20,0,1,1,2,16,O3
110t,2026-09-02,00:00,15,9.0,-999,-1,18,25,2,0.30,1,2,0,0,18,O3
116t,2026-09-02,00:00,16,9.6,13,25,16,23,1,0.10,3,7,0,1,16,PM25
117t,2026-09-02,00:00,20,11.7,-999,-1,10,14,1,0.20,2,4,1,2,20,PM25
118t,2026-09-02,00:00,15,8.9,-1,-1,6,8,-1,-1,3,7,0,0,15,PM25
119t,2026-09-02,00:00,15,9.0,-1,-1,11,15,8,1.40,1,3,1,2,15,PM25
13t,2026-09-02,00:00,14,8.5,13,26,6,9,3,0.50,-1,-1,-1,-1,14,PM25
20t,2026-09-02,00:00,37,19.6,16,32,-1,-1,-1,-1,-1,-1,-1,-1,37,PM25
21t,2026-09-02,00:00,13,8.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,PM25
22t,2026-09-02,00:00,19,11.2,13,26,-1,-1,-1,-1,-1,-1,-1,-1,19,PM25
34t,2026-09-02,00:00,35,19.0,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,35,PM25
35t,2026-09-02,00:00,21,12.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,PM25
36t,2026-09-02,00:00,13,7.8,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,13,PM25
40t,2026-09-02,00:00,15,9.2,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,15,PM25
46t,2026-09-02,00:00,24,14.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,PM25
47t,2026-09-02,00:00,34,18.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,PM25
50t,2026-09-02,00:00,39,20.6,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,39,PM25
53t,2026-09-02,00:00,35,18.7,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,35,PM25
57t,2026-09-02,00:00,16,9.3,10,20,-1,-1,-1,-1,-1,-1,-999,-1,16,PM25
58t,2026-09-02,00:00,10,6.1,6,12,-1,-1,-1,-1,-1,-1,-999,-1,10,PM25
59t,2026-09-02,00:00,21,12.5,13,25,6,9,3,0.50,7,17,-999,-1,21,PM25
61t,2026-09-02,00:00,28,16.0,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,28,PM25
67t,2026-09-02,00:00,31,17.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,PM25
68t,2026-09-02,00:00,15,9.0,9,18,-1,-1,-1,-1,-1,-1,-1,-1,15,PM25
69t,2026-09-02,00:00,15,9.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,PM25
72t,2026-09-02,00:00,11,6.4,8,16,-1,-1,-1,-1,0,0,-1,-1,11,PM25
73t,2026-09-02,00:00,20,11.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,PM25
74t,2026-09-02,00:00,36,19.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,PM25
75t,2026-09-02,00:00,17,10.4,-1,-1,-1,-1,-1,-1,0,0,2,9,17,PM25
79t,2026-09-02,00:00,28,15.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,PM25
81t,2026-09-02,00:00,22,12.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
82t,2026-09-02,00:00,20,12.0,14,28,-1,-1,2,0.30,1,2,-1,-1,20,PM25
86t,2026-09-02,00:00,17,10.2,13,25,-1,-1,5,0.90,8,19,-1,-1,17,PM25
94t,2026-09-02,00:00,19,11.4,10,19,-1,-1,-1,-1,-1,-1,-1,-1,19,PM25
97t,2026-09-02,00:00,10,6.0,6,12,13,18,0,0.00,1,2,1,3,13,O3
99t,2026-09-02,00:00,18,10.7,12,23,14,19,1,0.20,2,5,1,4,18,PM25
bkp100t,2026-09-02,00:00,21,12.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp101t,2026-09-02,00:00,31,17.1,15,30,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp102t,2026-09-02,00:00,24,14.2,27,52,-999,-1,-999,-1,-999,-1,-999,-1,27,PM10
bkp103t,2026-09-02,00:00,32,17.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp104t,2026-09-02,00:00,23,13.6,16,31,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp105t,2026-09-02,00:00,48,24.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,48,PM25
bkp114t,2026-09-02,00:00,20,12.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp115t,2026-09-02,00:00,22,13.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp116t,2026-09-02,00:00,22,13.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp117t,2026-09-02,00:00,19,11.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
bkp118t,2026-09-02,00:00,34,18.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,34,PM25
bkp119t,2026-09-02,00:00,23,13.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp120t,2026-09-02,00:00,21,12.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp121t,2026-09-02,00:00,23,13.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp122t,2026-09-02,00:00,21,12.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp123t,2026-09-02,00:00,20,12.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp124t,2026-09-02,00:00,33,17.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,33,PM25
bkp125t,2026-09-02,00:00,29,16.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,29,PM25
bkp126t,2026-09-02,00:00,27,15.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp127t,2026-09-02,00:00,46,23.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,46,PM25
bkp128t,2026-09-02,00:00,22,13.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp129t,2026-09-02,00:00,24,14.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
bkp130t,2026-09-02,00:00,19,11.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
bkp131t,2026-09-02,00:00,24,14.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
bkp133t,2026-09-02,00:00,24,14.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
bkp56t,2026-09-02,00:00,33,17.8,37,64,-999,-1,-999,-1,-999,-1,-999,-1,37,PM10
bkp57t,2026-09-02,00:00,31,17.2,24,48,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp58t,2026-09-02,00:00,50,25.0,48,78,-999,-1,-999,-1,-999,-1,-999,-1,50,PM25
bkp59t,2026-09-02,00:00,29,16.3,23,45,-999,-1,-999,-1,-999,-1,-999,-1,29,PM25
bkp60t,2026-09-02,00:00,27,15.4,27,52,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp61t,2026-09-02,00:00,27,15.6,16,32,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp62t,2026-09-02,00:00,76,31.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,76,PM25
bkp63t,2026-09-02,00:00,28,15.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,28,PM25
bkp64t,2026-09-02,00:00,50,24.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,50,PM25
bkp65t,2026-09-02,00:00,39,20.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,39,PM25
bkp66t,2026-09-02,00:00,44,22.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,44,PM25
bkp67t,2026-09-02,00:00,36,19.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,36,PM25
bkp69t,2026-09-02,00:00,40,21.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,40,PM25
bkp70t,2026-09-02,00:00,23,13.7,23,46,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp71t,2026-09-02,00:00,22,13.4,19,37,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp72t,2026-09-02,00:00,58,26.8,49,79,-999,-1,-999,-1,-999,-1,-999,-1,58,PM25
bkp73t,2026-09-02,00:00,29,16.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,29,PM25
bkp74t,2026-09-02,00:00,19,11.4,14,27,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
bkp75t,2026-09-02,00:00,39,20.3,29,55,-999,-1,-999,-1,-999,-1,-999,-1,39,PM25
bkp76t,2026-09-02,00:00,24,14.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
bkp77t,2026-09-02,00:00,23,13.6,17,33,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp78t,2026-09-02,00:00,64,28.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,64,PM25
bkp79t,2026-09-02,00:00,40,21.0,21,41,-999,-1,-999,-1,-999,-1,-999,-1,40,PM25
bkp80t,2026-09-02,00:00,41,21.1,55,84,-999,-1,-999,-1,-999,-1,-999,-1,55,PM10
bkp81t,2026-09-02,00:00,60,27.5,57,86,-999,-1,-999,-1,-999,-1,-999,-1,60,PM25
bkp82t,2026-09-02,00:00,30,16.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,30,PM25
bkp83t,2026-09-02,00:00,24,14.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
bkp84t,2026-09-02,00:00,41,21.4,28,54,-999,-1,-999,-1,-999,-1,-999,-1,41,PM25
bkp85t,2026-09-02,00:00,38,20.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,38,PM25
bkp86t,2026-09-02,00:00,25,14.9,18,36,-999,-1,-999,-1,-999,-1,-999,-1,25,PM25
bkp87t,2026-09-02,00:00,32,17.4,18,35,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp88t,2026-09-02,00:00,38,20.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,38,PM25
bkp89t,2026-09-02,00:00,38,20.1,28,53,-999,-1,-999,-1,-999,-1,-999,-1,38,PM25
bkp90t,2026-09-02,00:00,39,20.5,28,53,-999,-1,-999,-1,-999,-1,-999,-1,39,PM25
bkp91t,2026-09-02,00:00,21,12.5,21,42,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp92t,2026-09-02,00:00,38,20.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,38,PM25
bkp93t,2026-09-02,00:00,23,13.9,22,43,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp94t,2026-09-02,00:00,39,20.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,39,PM25
bkp95t,2026-09-02,00:00,32,17.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp96t,2026-09-02,00:00,29,16.2,15,30,-999,-1,-999,-1,-999,-1,-999,-1,29,PM25
bkp97t,2026-09-02,00:00,30,16.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,30,PM25
bkp98t,2026-09-02,00:00,42,21.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,42,PM25
bkp99t,2026-09-02,00:00,26,15.2,16,31,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
o63,2026-09-02,00:00,16,9.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
102t,2026-09-02,02:00,19,11.2,11,22,-1,-1,-1,-1,-1,-1,1,2,19,PM25
103t,2026-09-02,02:00,22,13.0,17,33,-1,-1,1,0.20,2,4,0,0,22,PM25
105t,2026-09-02,02:00,16,9.7,-999,-1,10,14,0,0.00,3,6,0,0,16,PM25
114t,2026-09-02,02:00,14,8.4,10,19,14,20,2,0.40,2,4,0,1,14,PM25
115t,2026-09-02,02:00,14,8.4,10,19,11,15,1,0.20,0,0,0,1,14,PM25
13t,2026-09-02,02:00,15,8.7,13,26,1,2,3,0.60,-1,-1,-1,-1,15,PM25
14t,2026-09-02,02:00,42,21.8,-1,-1,4,6,2,0.40,-1,-1,-1,-1,42,PM25
16t,2026-09-02,02:00,25,14.9,17,33,-1,-1,-1,-1,-1,-1,-1,-1,25,PM25
22t,2026-09-02,02:00,19,11.5,14,27,-1,-1,-1,-1,-1,-1,-1,-1,19,PM25
27t,2026-09-02,02:00,41,21.2,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,41,PM25
28t,2026-09-02,02:00,32,17.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,PM25
30t,2026-09-02,02:00,22,13.2,19,38,10,14,1,0.20,1,2,0,0,22,PM25
33t,2026-09-02,02:00,20,11.9,-1,-1,-1,-1,-999,-1,-1,-1,-999,-1,20,PM25
47t,2026-09-02,02:00,34,18.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,PM25
50t,2026-09-02,02:00,42,21.5,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,42,PM25
57t,2026-09-02,02:00,16,9.6,10,19,-1,-1,-1,-1,-1,-1,-999,-1,16,PM25
58t,2026-09-02,02:00,10,6.1,7,13,-1,-1,-1,-1,-1,-1,-999,-1,10,PM25
60t,2026-09-02,02:00,34,18.2,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,34,PM25
67t,2026-09-02,02:00,29,16.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,PM25
69t,2026-09-02,02:00,16,9.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,PM25
74t,2026-09-02,02:00,39,20.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,PM25
75t,2026-09-02,02:00,17,10.2,-1,-1,-1,-1,-1,-1,0,0,2,9,17,PM25
81t,2026-09-02,02:00,23,13.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,PM25
82t,2026-09-02,02:00,19,11.5,14,27,-1,-1,1,0.20,0,1,-1,-1,19,PM25
86t,2026-09-02,02:00,18,10.5,13,26,-1,-1,5,0.90,7,17,-1,-1,18,PM25
88t,2026-09-02,02:00,16,9.5,9,18,-1,-1,-1,-1,3,6,-1,-1,16,PM25
95t,2026-09-02,02:00,11,6.4,9,17,-1,-1,-1,-1,-1,-1,-1,-1,11,PM25
97t,2026-09-02,02:00,10,5.7,6,12,13,18,0,0.00,0,1,1,3,13,O3
99t,2026-09-02,02:00,19,11.1,12,24,10,14,1,0.20,3,7,1,4,19,PM25
bkp57t,2026-09-02,02:00,33,17.9,25,49,-999,-1,-999,-1,-999,-1,-999,-1,33,PM25
o10,2026-09-02,02:00,27,15.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
o61,2026-09-02,02:00,20,12.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
02t,2026-09-02,03:00,29,16.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,PM25
08t,2026-09-02,03:00,41,21.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,PM25
101t,2026-09-02,03:00,20,11.9,13,26,-1,-1,19,3.30,1,2,0,1,20,PM25
104t,2026-09-02,03:00,19,11.5,-1,-1,9,12,1,0.10,-1,-1,-1,-1,19,PM25
106t,2026-09-02,03:00,9,5.6,-999,-1,11,16,2,0.30,0,1,0,0,11,O3
107t,2026-09-02,03:00,16,9.5,-1,-1,11,16,3,0.50,1,3,0,0,16,PM25
108t,2026-09-02,03:00,11,6.8,-1,-1,15,21,13,2.20,0,0,1,2,15,O3
109t,2026-09-02,03:00,17,10.2,-1,-1,12,17,1,0.20,1,2,1,3,17,PM25
110t,2026-09-02,03:00,17,10.1,-999,-1,16,22,2,0.30,1,2,-1,-1,17,PM25
111t,2026-09-02,03:00,15,8.8,-999,-1,14,19,1,0.20,0,0,0,0,15,PM25
112t,2026-09-02,03:00,13,7.5,-999,-1,12,17,0,0.00,0,0,8,32,13,PM25
113t,2026-09-02,03:00,20,12.2,12,24,20,28,1,0.20,0,0,0,0,20,PM25
116t,2026-09-02,03:00,18,10.8,14,27,10,14,1,0.10,3,6,0,1,18,PM25
117t,2026-09-02,03:00,20,11.9,-999,-1,8,11,1,0.20,1,3,1,2,20,PM25
118t,2026-09-02,03:00,14,8.3,-1,-1,5,7,-1,-1,1,3,0,0,14,PM25
119t,2026-09-02,03:00,15,9.2,-1,-1,7,10,8,1.40,1,3,1,2,15,PM25
120t,2026-09-02,03:00,20,11.7,-1,-1,9,13,3,0.60,1,2,0,0,20,PM25
121t,2026-09-02,03:00,31,17.3,-1,-1,9,13,2,0.40,2,5,0,0,31,PM25
17t,2026-09-02,03:00,23,13.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,PM25
18t,2026-09-02,03:00,51,25.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,PM25
20t,2026-09-02,03:00,38,20.0,17,33,-1,-1,-1,-1,-1,-1,-1,-1,38,PM25
21t,2026-09-02,03:00,14,8.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,PM25
24t,2026-09-02,03:00,30,16.7,31,57,-1,-1,-1,-1,-1,-1,-1,-1,31,PM10
25t,2026-09-02,03:00,19,11.2,12,23,-1,-1,-999,-1,-1,-1,-999,-1,19,PM25
26t,2026-09-02,03:00,36,19.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,PM25
28t,2026-09-02,03:00,32,17.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,PM25
29t,2026-09-02,03:00,30,16.9,24,48,-1,-1,-1,-1,-1,-1,-1,-1,30,PM25
31t,2026-09-02,03:00,96,36.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,PM25
34t,2026-09-02,03:00,32,17.4,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,32,PM25
35t,2026-09-02,03:00,21,12.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,PM25
36t,2026-09-02,03:00,12,7.2,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,12,PM25
40t,2026-09-02,03:00,16,9.3,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,16,PM25
46t,2026-09-02,03:00,27,15.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,PM25
53t,2026-09-02,03:00,35,18.8,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,35,PM25
59t,2026-09-02,03:00,20,12.1,13,25,4,5,3,0.50,5,12,-999,-1,20,PM25
61t,2026-09-02,03:00,29,16.4,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,29,PM25
68t,2026-09-02,03:00,16,9.8,9,17,-1,-1,-1,-1,-1,-1,-1,-1,16,PM25
70t,2026-09-02,03:00,14,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,14,PM25
71t,2026-09-02,03:00,14,8.6,10,20,9,12,0,0.00,1,2,3,10,14,PM25
72t,2026-09-02,03:00,11,6.6,8,16,-1,-1,-1,-1,0,0,-1,-1,11,PM25
73t,2026-09-02,03:00,19,11.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,PM25
77t,2026-09-02,03:00,38,20.2,17,33,-1,-1,-999,-1,-1,-1,-1,-1,38,PM25
78t,2026-09-02,03:00,25,15.0,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,25,PM25
79t,2026-09-02,03:00,28,16.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,PM25
83t,2026-09-02,03:00,17,9.9,11,21,-1,-1,-1,-1,-1,-1,-1,-1,17,PM25
84t,2026-09-02,03:00,25,15.0,17,33,-1,-1,-1,-1,-1,-1,-1,-1,25,PM25
85t,2026-09-02,03:00,18,10.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,PM25
87t,2026-09-02,03:00,23,13.7,-1,-1,-1,-1,-1,-1,0,0,-1,-1,23,PM25
90t,2026-09-02,03:00,13,8.0,8,15,-1,-1,-1,-1,-1,-1,-1,-1,13,PM25
91t,2026-09-02,03:00,17,10.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,PM25
92t,2026-09-02,03:00,16,9.3,10,19,-1,-1,-1,-1,-1,-1,-1,-1,16,PM25
93t,2026-09-02,03:00,20,12.0,12,24,-1,-1,1,0.20,3,6,0,0,20,PM25
94t,2026-09-02,03:00,20,11.9,10,19,-1,-1,-1,-1,-1,-1,-1,-1,20,PM25
96t,2026-09-02,03:00,16,9.6,11,21,-1,-1,5,0.80,1,3,0,1,16,PM25
98t,2026-09-02,03:00,15,8.9,9,18,15,21,1,0.20,-1,-1,0,0,15,PM25
bkp100t,2026-09-02,03:00,22,13.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp101t,2026-09-02,03:00,32,17.7,17,33,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp102t,2026-09-02,03:00,24,14.1,28,53,-999,-1,-999,-1,-999,-1,-999,-1,28,PM10
bkp103t,2026-09-02,03:00,34,18.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,34,PM25
bkp104t,2026-09-02,03:00,23,14.0,16,32,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp105t,2026-09-02,03:00,48,24.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,48,PM25
bkp114t,2026-09-02,03:00,22,13.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp115t,2026-09-02,03:00,22,13.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
