station_id,date,time,pm25_aqi,pm25_value,pm10_aqi,pm10_value,o3_aqi,o3_value,co_aqi,co_value,no2_aqi,no2_value,so2_aqi,so2_value,aqi,aqi_param
o20,2025-12-24,04:00,21,12.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
67t,2025-12-24,09:00,45,23.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,PM25
67t,2025-12-24,10:00,46,23.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,PM25
o20,2025-12-24,10:00,20,11.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
46t,2025-12-24,13:00,80,32.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,PM25
52t,2025-12-24,15:00,87,34.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,PM25
42t,2025-12-24,17:00,22,13.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
43t,2025-12-24,17:00,21,12.8,13,26,-1,-1,-1,-1,3,7,0,1,21,PM25
47t,2025-12-24,17:00,61,27.6,-1,-1,-1,-1,-1,-1,8,18,-1,-1,61,PM25
62t,2025-12-24,17:00,18,10.8,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,18,PM25
80t,2025-12-24,17:00,21,12.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,PM25
89t,2025-12-24,17:00,22,13.1,13,26,-1,-1,1,0.10,4,9,-1,-1,22,PM25
71t,2025-12-24,18:00,32,17.6,19,37,45,47,1,0.10,0,1,2,9,45,O3
bkp114t,2025-12-24,22:00,55,26.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,55,PM25
03t,2025-12-24,23:00,100,37.5,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,100,PM25
05t,2025-12-24,23:00,69,29.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,PM25
37t,2025-12-24,23:00,36,19.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,PM25
38t,2025-12-24,23:00,33,17.8,-1,-1,10,14,2,0.30,0,1,0,0,33,PM25
39t,2025-12-24,23:00,33,17.8,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,33,PM25
41t,2025-12-24,23:00,43,22.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,PM25
54t,2025-12-24,23:00,97,36.7,54,83,-1,-1,-1,-1,-1,-1,-1,-1,97,PM25
76t,2025-12-24,23:00,44,22.4,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,44,PM25
02t,2025-12-25,00:00,69,29.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,PM25
08t,2025-12-25,00:00,109,40.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109,PM25
100t,2025-12-25,00:00,29,16.2,17,33,14,19,2,0.40,8,18,0,0,29,PM25
101t,2025-12-25,00:00,-1,-1,-1,-1,35,41,6,1.00,1,3,0,1,35,O3
102t,2025-12-25,00:00,28,16.0,25,49,13,18,-1,-1,2,4,0,1,28,PM25
103t,2025-12-25,00:00,44,22.6,24,47,18,25,4,0.70,-1,-1,0,0,44,PM25
104t,2025-12-25,00:00,104,38.9,-1,-1,25,35,2,0.30,11,26,0,1,104,PM25
105t,2025-12-25,00:00,25,14.9,-999,-1,10,14,2,0.30,3,8,0,1,25,PM25
106t,2025-12-25,00:00,42,21.8,-999,-1,2,3,2,0.40,2,4,0,0,42,PM25
107t,2025-12-25,00:00,66,28.8,26,51,19,26,3,0.50,3,7,1,2,66,PM25
108t,2025-12-25,00:00,45,23.1,-1,-1,20,28,8,1.40,3,6,0,1,45,PM25
109t,2025-12-25,00:00,58,26.8,-1,-1,9,12,2,0.40,3,6,1,2,58,PM25
110t,2025-12-25,00:00,39,20.4,-999,-1,15,21,-1,-1,2,5,0,1,39,PM25
111t,2025-12-25,00:00,28,15.8,-999,-1,18,25,2,0.40,-1,-1,-1,-1,28,PM25
112t,2025-12-25,00:00,23,13.9,-999,-1,10,14,1,0.20,4,10,0,1,23,PM25
113t,2025-12-25,00:00,42,21.7,20,40,15,21,3,0.60,0,0,0,1,42,PM25
114t,2025-12-25,00:00,48,24.2,23,46,10,14,5,0.80,5,12,0,1,48,PM25
115t,2025-12-25,00:00,24,14.4,14,27,28,37,2,0.30,-1,-1,-1,-1,28,O3
116t,2025-12-25,00:00,111,41.3,38,66,28,37,2,0.40,8,18,0,0,111,PM25
117t,2025-12-25,00:00,65,28.6,-999,-1,11,15,3,0.50,9,22,0,1,65,PM25
118t,2025-12-25,00:00,45,22.9,-1,-1,35,41,-1,-1,6,14,0,0,45,PM25
119t,2025-12-25,00:00,22,13.2,-1,-1,25,35,-1,-1,0,1,0,1,25,O3
120t,2025-12-25,00:00,16,9.8,-1,-1,16,23,3,0.50,3,6,1,2,16,PM25
121t,2025-12-25,00:00,18,10.7,-1,-1,21,29,1,0.20,0,1,0,1,21,O3
12t,2025-12-25,00:00,69,29.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,PM25
13t,2025-12-25,00:00,85,33.7,29,55,17,24,3,0.60,-1,-1,-1,-1,85,PM25
14t,2025-12-25,00:00,140,52.5,-1,-1,19,27,2,0.40,14,34,1,4,140,PM25
16t,2025-12-25,00:00,80,32.5,26,51,-1,-1,-1,-1,-1,-1,-1,-1,80,PM25
18t,2025-12-25,00:00,129,48.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129,PM25
19t,2025-12-25,00:00,65,28.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,PM25
20t,2025-12-25,00:00,106,39.6,39,67,19,27,2,0.40,0,0,1,3,106,PM25
21t,2025-12-25,00:00,49,24.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,PM25
22t,2025-12-25,00:00,132,49.3,52,82,-1,-1,-1,-1,-1,-1,-1,-1,132,PM25
24t,2025-12-25,00:00,119,44.5,203,184,-1,-1,-1,-1,-1,-1,-1,-1,203,PM10
25t,2025-12-25,00:00,62,27.8,32,58,-1,-1,-999,-1,-1,-1,-999,-1,62,PM25
26t,2025-12-25,00:00,70,30.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,PM25
27t,2025-12-25,00:00,158,59.2,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,158,PM25
28t,2025-12-25,00:00,42,21.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,PM25
30t,2025-12-25,00:00,39,20.5,30,56,51,51,2,0.30,3,7,0,1,51,O3
31t,2025-12-25,00:00,43,22.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,PM25
32t,2025-12-25,00:00,46,23.4,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,46,PM25
33t,2025-12-25,00:00,73,30.6,-1,-1,-1,-1,-999,-1,-1,-1,-999,-1,73,PM25
34t,2025-12-25,00:00,28,15.8,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,28,PM25
35t,2025-12-25,00:00,48,24.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,PM25
36t,2025-12-25,00:00,46,23.4,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,46,PM25
40t,2025-12-25,00:00,33,18.0,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,33,PM25
50t,2025-12-25,00:00,90,34.9,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,90,PM25
53t,2025-12-25,00:00,91,35.3,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,91,PM25
57t,2025-12-25,00:00,51,25.1,16,31,-1,-1,-1,-1,-1,-1,-999,-1,51,PM25
58t,2025-12-25,00:00,10,5.7,10,20,-1,-1,-1,-1,-1,-1,-999,-1,10,PM10
59t,2025-12-25,00:00,49,24.7,22,43,21,30,5,0.90,20,49,-999,-1,49,PM25
60t,2025-12-25,00:00,40,20.8,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,40,PM25
61t,2025-12-25,00:00,66,28.9,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,66,PM25
68t,2025-12-25,00:00,78,32.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,PM25
69t,2025-12-25,00:00,38,20.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,PM25
70t,2025-12-25,00:00,40,21.0,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,40,PM25
72t,2025-12-25,00:00,36,19.3,16,32,-1,-1,-1,-1,0,0,-1,-1,36,PM25
73t,2025-12-25,00:00,49,24.7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,49,PM25
74t,2025-12-25,00:00,63,28.1,22,43,-1,-1,-1,-1,-1,-1,-1,-1,63,PM25
75t,2025-12-25,00:00,32,17.5,-1,-1,-1,-1,-1,-1,1,2,1,3,32,PM25
77t,2025-12-25,00:00,54,25.9,23,45,-1,-1,-999,-1,-1,-1,-1,-1,54,PM25
78t,2025-12-25,00:00,16,9.8,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
79t,2025-12-25,00:00,61,27.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,PM25
81t,2025-12-25,00:00,102,38.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,PM25
82t,2025-12-25,00:00,136,51.0,64,91,11,15,3,0.60,13,32,0,1,136,PM25
83t,2025-12-25,00:00,24,14.4,15,30,-1,-1,-1,-1,-1,-1,-1,-1,24,PM25
84t,2025-12-25,00:00,110,41.1,38,66,25,35,-1,-1,-1,-1,-1,-1,110,PM25
85t,2025-12-25,00:00,91,35.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,PM25
86t,2025-12-25,00:00,73,30.7,27,52,-1,-1,6,1.00,6,14,-1,-1,73,PM25
87t,2025-12-25,00:00,27,15.7,-1,-1,-1,-1,-1,-1,0,0,0,0,27,PM25
88t,2025-12-25,00:00,30,16.7,20,39,17,24,7,1.30,11,27,10,41,30,PM25
90t,2025-12-25,00:00,21,12.8,13,25,-1,-1,-1,-1,-1,-1,-1,-1,21,PM25
91t,2025-12-25,00:00,39,20.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,PM25
92t,2025-12-25,00:00,42,21.8,17,34,16,22,-1,-1,4,9,-1,-1,42,PM25
93t,2025-12-25,00:00,15,9.1,9,17,-1,-1,0,0.00,4,9,0,0,15,PM25
94t,2025-12-25,00:00,49,24.7,20,40,14,19,5,0.90,9,21,0,1,49,PM25
95t,2025-12-25,00:00,48,24.0,21,42,16,22,11,1.90,4,10,1,2,48,PM25
96t,2025-12-25,00:00,121,45.2,48,77,16,22,6,1.10,2,5,0,0,121,PM25
97t,2025-12-25,00:00,42,21.9,18,36,14,19,1,0.20,2,4,0,1,42,PM25
98t,2025-12-25,00:00,86,34.0,30,56,18,25,3,0.60,0,1,0,1,86,PM25
99t,2025-12-25,00:00,59,27.1,27,52,13,18,4,0.70,-1,-1,0,1,59,PM25
bkp100t,2025-12-25,00:00,75,31.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,75,PM25
bkp101t,2025-12-25,00:00,104,38.7,51,81,-999,-1,-999,-1,-999,-1,-999,-1,104,PM25
bkp102t,2025-12-25,00:00,80,32.5,77,102,-999,-1,-999,-1,-999,-1,-999,-1,80,PM25
bkp103t,2025-12-25,00:00,93,35.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,93,PM25
bkp104t,2025-12-25,00:00,91,35.3,39,67,-999,-1,-999,-1,-999,-1,-999,-1,91,PM25
bkp105t,2025-12-25,00:00,104,38.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,104,PM25
bkp116t,2025-12-25,00:00,62,27.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,62,PM25
bkp117t,2025-12-25,00:00,45,22.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,45,PM25
bkp118t,2025-12-25,00:00,75,31.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,75,PM25
bkp119t,2025-12-25,00:00,61,27.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,61,PM25
bkp120t,2025-12-25,00:00,70,30.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,70,PM25
bkp121t,2025-12-25,00:00,71,30.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,71,PM25
bkp122t,2025-12-25,00:00,58,26.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,58,PM25
bkp123t,2025-12-25,00:00,64,28.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,64,PM25
bkp124t,2025-12-25,00:00,97,36.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,97,PM25
bkp125t,2025-12-25,00:00,77,31.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,77,PM25
bkp126t,2025-12-25,00:00,80,32.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,80,PM25
bkp127t,2025-12-25,00:00,74,30.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,74,PM25
bkp128t,2025-12-25,00:00,49,24.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,49,PM25
bkp129t,2025-12-25,00:00,64,28.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,64,PM25
bkp130t,2025-12-25,00:00,63,28.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,63,PM25
bkp131t,2025-12-25,00:00,89,34.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,89,PM25
bkp133t,2025-12-25,00:00,73,30.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,73,PM25
bkp56t,2025-12-25,00:00,81,32.7,69,95,-999,-1,-999,-1,-999,-1,-999,-1,81,PM25
bkp57t,2025-12-25,00:00,99,37.2,114,129,-999,-1,-999,-1,-999,-1,-999,-1,114,PM10
bkp58t,2025-12-25,00:00,98,37.1,47,76,-999,-1,-999,-1,-999,-1,-999,-1,98,PM25
bkp59t,2025-12-25,00:00,87,34.3,25,50,-999,-1,-999,-1,-999,-1,-999,-1,87,PM25
bkp60t,2025-12-25,00:00,84,33.5,41,69,-999,-1,-999,-1,-999,-1,-999,-1,84,PM25
bkp61t,2025-12-25,00:00,66,29.0,64,91,-999,-1,-999,-1,-999,-1,-999,-1,66,PM25
bkp62t,2025-12-25,00:00,103,38.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,103,PM25
bkp63t,2025-12-25,00:00,81,32.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,81,PM25
bkp64t,2025-12-25,00:00,87,34.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,87,PM25
bkp65t,2025-12-25,00:00,107,39.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,107,PM25
bkp66t,2025-12-25,00:00,112,41.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,112,PM25
bkp67t,2025-12-25,00:00,117,43.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,117,PM25
bkp69t,2025-12-25,00:00,81,32.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,81,PM25
bkp70t,2025-12-25,00:00,57,26.5,32,58,-999,-1,-999,-1,-999,-1,-999,-1,57,PM25
bkp71t,2025-12-25,00:00,72,30.4,47,76,-999,-1,-999,-1,-999,-1,-999,-1,72,PM25
bkp72t,2025-12-25,00:00,88,34.4,36,63,-999,-1,-999,-1,-999,-1,-999,-1,88,PM25
bkp73t,2025-12-25,00:00,126,46.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,126,PM25
bkp74t,2025-12-25,00:00,83,33.2,80,104,-999,-1,-999,-1,-999,-1,-999,-1,83,PM25
bkp75t,2025-12-25,00:00,83,33.2,43,71,-999,-1,-999,-1,-999,-1,-999,-1,83,PM25
bkp76t,2025-12-25,00:00,66,28.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,66,PM25
bkp77t,2025-12-25,00:00,93,35.7,40,68,-999,-1,-999,-1,-999,-1,-999,-1,93,PM25
bkp78t,2025-12-25,00:00,95,36.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,95,PM25
bkp79t,2025-12-25,00:00,98,37.1,45,74,-999,-1,-999,-1,-999,-1,-999,-1,98,PM25
bkp80t,2025-12-25,00:00,73,30.6,48,77,-999,-1,-999,-1,-999,-1,-999,-1,73,PM25
bkp81t,2025-12-25,00:00,109,40.5,59,87,-999,-1,-999,-1,-999,-1,-999,-1,109,PM25
bkp82t,2025-12-25,00:00,68,29.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,68,PM25
bkp83t,2025-12-25,00:00,86,33.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,86,PM25
bkp84t,2025-12-25,00:00,103,38.3,50,80,-999,-1,-999,-1,-999,-1,-999,-1,103,PM25
bkp85t,2025-12-25,00:00,82,33.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,82,PM25
bkp86t,2025-12-25,00:00,104,38.8,41,69,-999,-1,-999,-1,-999,-1,-999,-1,104,PM25
bkp87t,2025-12-25,00:00,104,38.6,37,64,-999,-1,-999,-1,-999,-1,-999,-1,104,PM25
bkp88t,2025-12-25,00:00,112,41.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,112,PM25
bkp89t,2025-12-25,00:00,121,45.1,70,96,-999,-1,-999,-1,-999,-1,-999,-1,121,PM25
bkp90t,2025-12-25,00:00,105,39.1,52,82,-999,-1,-999,-1,-999,-1,-999,-1,105,PM25
bkp91t,2025-12-25,00:00,65,28.7,39,67,-999,-1,-999,-1,-999,-1,-999,-1,65,PM25
bkp92t,2025-12-25,00:00,102,38.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,102,PM25
bkp93t,2025-12-25,00:00,56,26.3,23,45,-999,-1,-999,-1,-999,-1,-999,-1,56,PM25
bkp94t,2025-12-25,00:00,94,35.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,94,PM25
bkp95t,2025-12-25,00:00,109,40.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,109,PM25
bkp96t,2025-12-25,00:00,79,32.2,32,58,-999,-1,-999,-1,-999,-1,-999,-1,79,PM25
bkp97t,2025-12-25,00:00,99,37.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,99,PM25
bkp98t,2025-12-25,00:00,106,39.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,106,PM25
bkp99t,2025-12-25,00:00,67,29.2,26,51,-999,-1,-999,-1,-999,-1,-999,-1,67,PM25
m10,2025-12-25,00:00,39,20.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,39,PM25
o10,2025-12-25,00:00,65,28.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,65,PM25
o23,2025-12-25,00:00,18,11.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
o27,2025-12-25,00:00,14,8.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
o28,2025-12-25,00:00,31,17.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
o38,2025-12-25,00:00,53,25.5,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,53,PM25
o59,2025-12-25,00:00,28,15.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,28,PM25
o65,2025-12-25,00:00,105,39.2,54,83,-999,-1,-999,-1,-999,-1,-999,-1,105,PM25
o66,2025-12-25,00:00,35,18.7,15,30,-999,-1,-999,-1,-999,-1,-999,-1,35,PM25
o69,2025-12-25,00:00,66,28.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,66,PM25
o71,2025-12-25,00:00,23,13.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
o72,2025-12-25,00:00,63,28.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,63,PM25
o73,2025-12-25,00:00,51,25.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,51,PM25
o75,2025-12-25,00:00,30,16.6,15,29,-999,-1,-999,-1,-999,-1,-999,-1,30,PM25
o76,2025-12-25,00:00,34,18.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,34,PM25
02t,2025-12-25,01:00,68,29.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,PM25
08t,2025-12-25,01:00,108,40.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,PM25
100t,2025-12-25,01:00,29,16.2,17,33,12,17,2,0.40,-1,-1,-1,-1,29,PM25
101t,2025-12-25,01:00,-1,-1,-1,-1,35,41,6,1.00,0,1,0,0,35,O3
102t,2025-12-25,01:00,29,16.4,25,50,12,17,-1,-1,1,3,0,1,29,PM25
103t,2025-12-25,01:00,44,22.4,24,47,16,23,5,0.80,7,16,0,0,44,PM25
104t,2025-12-25,01:00,104,38.8,-1,-1,21,29,2,0.30,8,20,0,1,104,PM25
105t,2025-12-25,01:00,26,15.2,-999,-1,10,14,2,0.30,4,9,0,1,26,PM25
106t,2025-12-25,01:00,43,22.0,-999,-1,1,1,2,0.40,1,2,0,0,43,PM25
107t,2025-12-25,01:00,69,29.6,27,52,15,21,3,0.50,3,7,0,1,69,PM25
108t,2025-12-25,01:00,45,23.1,-1,-1,19,26,8,1.40,2,4,0,1,45,PM25
109t,2025-12-25,01:00,61,27.7,-1,-1,8,11,2,0.40,2,5,1,2,61,PM25
110t,2025-12-25,01:00,40,20.7,-999,-1,14,20,-1,-1,2,4,0,1,40,PM25
111t,2025-12-25,01:00,27,15.5,-999,-1,17,24,2,0.40,2,5,0,0,27,PM25
112t,2025-12-25,01:00,24,14.4,-999,-1,9,13,1,0.20,2,4,0,0,24,PM25
113t,2025-12-25,01:00,46,23.3,21,42,12,17,4,0.70,0,0,0,1,46,PM25
114t,2025-12-25,01:00,49,24.6,24,47,6,9,5,0.90,5,13,0,1,49,PM25
115t,2025-12-25,01:00,24,14.3,14,27,24,34,2,0.30,3,6,0,1,24,PM25
116t,2025-12-25,01:00,112,41.9,39,67,23,32,2,0.40,5,12,0,0,112,PM25
117t,2025-12-25,01:00,65,28.7,-999,-1,9,12,3,0.50,6,14,0,1,65,PM25
118t,2025-12-25,01:00,44,22.7,-1,-1,26,36,1,0.10,5,13,0,1,44,PM25
119t,2025-12-25,01:00,23,13.6,-1,-1,107,74,-1,-1,1,2,0,1,107,O3
120t,2025-12-25,01:00,16,9.8,-1,-1,14,20,3,0.50,3,7,1,2,16,PM25
121t,2025-12-25,01:00,18,10.8,-1,-1,21,29,1,0.20,1,2,1,2,21,O3
12t,2025-12-25,01:00,68,29.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,PM25
13t,2025-12-25,01:00,85,33.8,28,54,14,20,3,0.60,20,48,1,2,85,PM25
14t,2025-12-25,01:00,142,53.0,-1,-1,14,19,3,0.50,13,31,2,8,142,PM25
16t,2025-12-25,01:00,79,32.3,25,50,-1,-1,-1,-1,-1,-1,-1,-1,79,PM25
18t,2025-12-25,01:00,126,47.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,126,PM25
19t,2025-12-25,01:00,68,29.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,PM25
20t,2025-12-25,01:00,107,39.8,39,67,17,24,2,0.40,0,0,1,4,107,PM25
21t,2025-12-25,01:00,52,25.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,PM25
22t,2025-12-25,01:00,133,49.5,54,83,-1,-1,-1,-1,-1,-1,-1,-1,133,PM25
24t,2025-12-25,01:00,119,44.4,202,183,-1,-1,-1,-1,-1,-1,-1,-1,202,PM10
25t,2025-12-25,01:00,63,28.1,32,58,-1,-1,-999,-1,-1,-1,-999,-1,63,PM25
26t,2025-12-25,01:00,72,30.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,PM25
27t,2025-12-25,01:00,157,58.6,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,157,PM25
28t,2025-12-25,01:00,42,21.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,PM25
30t,2025-12-25,01:00,40,21.0,31,57,35,41,2,0.30,3,6,0,1,40,PM25
31t,2025-12-25,01:00,44,22.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,PM25
32t,2025-12-25,01:00,47,23.8,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,47,PM25
33t,2025-12-25,01:00,74,30.9,-1,-1,-1,-1,-999,-1,-1,-1,-999,-1,74,PM25
34t,2025-12-25,01:00,27,15.7,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,27,PM25
35t,2025-12-25,01:00,47,23.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,PM25
36t,2025-12-25,01:00,46,23.5,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,46,PM25
40t,2025-12-25,01:00,34,18.2,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,34,PM25
50t,2025-12-25,01:00,88,34.4,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,88,PM25
53t,2025-12-25,01:00,91,35.3,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,91,PM25
57t,2025-12-25,01:00,50,25.0,16,31,-1,-1,-1,-1,-1,-1,-999,-1,50,PM25
58t,2025-12-25,01:00,10,5.7,10,20,-1,-1,-1,-1,-1,-1,-999,-1,10,PM10
59t,2025-12-25,01:00,50,24.8,22,43,17,24,5,0.90,19,46,-999,-1,50,PM25
60t,2025-12-25,01:00,41,21.2,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,41,PM25
61t,2025-12-25,01:00,65,28.6,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,65,PM25
68t,2025-12-25,01:00,77,31.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,PM25
69t,2025-12-25,01:00,40,20.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,PM25
70t,2025-12-25,01:00,40,20.7,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,40,PM25
72t,2025-12-25,01:00,36,19.2,16,31,-1,-1,-1,-1,0,0,-1,-1,36,PM25
73t,2025-12-25,01:00,48,24.3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,48,PM25
74t,2025-12-25,01:00,68,29.3,22,44,-1,-1,-1,-1,-1,-1,-1,-1,68,PM25
75t,2025-12-25,01:00,32,17.5,-1,-1,-1,-1,-1,-1,0,1,1,3,32,PM25
77t,2025-12-25,01:00,56,26.3,23,45,-1,-1,-999,-1,-1,-1,-1,-1,56,PM25
78t,2025-12-25,01:00,16,9.7,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
79t,2025-12-25,01:00,61,27.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,PM25
81t,2025-12-25,01:00,103,38.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,PM25
82t,2025-12-25,01:00,135,50.5,62,90,6,9,5,0.80,11,27,0,1,135,PM25
83t,2025-12-25,01:00,24,14.6,16,31,-1,-1,-1,-1,-1,-1,-1,-1,24,PM25
84t,2025-12-25,01:00,112,41.7,39,67,21,29,-1,-1,-1,-1,-1,-1,112,PM25
85t,2025-12-25,01:00,92,35.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,PM25
86t,2025-12-25,01:00,72,30.4,27,52,-1,-1,6,1.00,5,12,-1,-1,72,PM25
87t,2025-12-25,01:00,28,16.1,-1,-1,-1,-1,-1,-1,0,0,0,0,28,PM25
88t,2025-12-25,01:00,31,17.0,20,40,16,23,7,1.30,10,25,10,41,31,PM25
