station_id,date,time,pm25_aqi,pm25_value,pm10_aqi,pm10_value,o3_aqi,o3_value,co_aqi,co_value,no2_aqi,no2_value,so2_aqi,so2_value,aqi,aqi_param
118t,2026-06-01,00:00,12,7.2,-1,-1,14,20,-1,-1,-1,-1,-1,-1,14,O3
119t,2026-06-01,00:00,11,6.4,-1,-1,8,11,5,0.80,2,4,0,1,11,PM25
120t,2026-06-01,00:00,11,6.6,-1,-1,9,12,3,0.50,0,1,0,1,11,PM25
121t,2026-06-01,00:00,11,6.5,-1,-1,11,15,1,0.20,3,6,1,3,11,PM25
13t,2026-06-01,00:00,21,12.4,12,24,13,18,2,0.30,3,6,-1,-1,21,PM25
14t,2026-06-01,00:00,27,15.5,-1,-1,9,12,2,0.40,5,12,0,0,27,PM25
16t,2026-06-01,00:00,20,12.1,11,22,-1,-1,-1,-1,-1,-1,-1,-1,20,PM25
17t,2026-06-01,00:00,38,20.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,PM25
18t,2026-06-01,00:00,50,25.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,PM25
19t,2026-06-01,00:00,27,15.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,PM25
20t,2026-06-01,00:00,46,23.3,21,42,-1,-1,-1,-1,-1,-1,-1,-1,46,PM25
21t,2026-06-01,00:00,28,15.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,PM25
22t,2026-06-01,00:00,26,15.3,14,27,-1,-1,-1,-1,-1,-1,-1,-1,26,PM25
24t,2026-06-01,00:00,57,26.5,47,76,-1,-1,-1,-1,-1,-1,-1,-1,57,PM25
25t,2026-06-01,00:00,30,16.7,16,32,-1,-1,-999,-1,-1,-1,-999,-1,30,PM25
26t,2026-06-01,00:00,29,16.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,PM25
27t,2026-06-01,00:00,39,20.5,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,39,PM25
28t,2026-06-01,00:00,29,16.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,PM25
29t,2026-06-01,00:00,48,24.0,22,44,-1,-1,-1,-1,-1,-1,-1,-1,48,PM25
30t,2026-06-01,00:00,20,11.9,16,31,18,25,1,0.20,-1,-1,1,2,20,PM25
31t,2026-06-01,00:00,39,20.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,PM25
32t,2026-06-01,00:00,36,19.4,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,36,PM25
33t,2026-06-01,00:00,39,20.4,-1,-1,-1,-1,-999,-1,-1,-1,-999,-1,39,PM25
34t,2026-06-01,00:00,53,25.6,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,53,PM25
35t,2026-06-01,00:00,22,13.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
36t,2026-06-01,00:00,19,11.2,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,19,PM25
37t,2026-06-01,00:00,24,14.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,PM25
38t,2026-06-01,00:00,24,14.1,-1,-1,16,22,3,0.60,1,3,0,0,24,PM25
39t,2026-06-01,00:00,24,14.1,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,24,PM25
40t,2026-06-01,00:00,23,14.0,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,23,PM25
41t,2026-06-01,00:00,22,13.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
42t,2026-06-01,00:00,11,6.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,PM25
43t,2026-06-01,00:00,12,7.0,-1,-1,-1,-1,-1,-1,5,12,0,1,12,PM25
44t,2026-06-01,00:00,12,7.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,PM25
46t,2026-06-01,00:00,42,21.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,PM25
47t,2026-06-01,00:00,23,13.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,PM25
50t,2026-06-01,00:00,34,18.2,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,34,PM25
52t,2026-06-01,00:00,34,18.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,PM25
53t,2026-06-01,00:00,32,17.7,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,32,PM25
57t,2026-06-01,00:00,15,9.0,16,32,-1,-1,-1,-1,-1,-1,-999,-1,16,PM10
58t,2026-06-01,00:00,14,8.6,6,12,-1,-1,-1,-1,-1,-1,-999,-1,14,PM25
59t,2026-06-01,00:00,25,14.9,17,33,-1,-1,-1,-1,0,0,-999,-1,25,PM25
60t,2026-06-01,00:00,28,15.8,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,28,PM25
61t,2026-06-01,00:00,25,14.8,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,25,PM25
62t,2026-06-01,00:00,11,6.6,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,11,PM25
63t,2026-06-01,00:00,11,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,11,PM25
67t,2026-06-01,00:00,49,24.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,PM25
68t,2026-06-01,00:00,27,15.5,11,22,-1,-1,-1,-1,-1,-1,-1,-1,27,PM25
69t,2026-06-01,00:00,23,13.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,PM25
70t,2026-06-01,00:00,22,13.3,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,22,PM25
71t,2026-06-01,00:00,17,10.1,7,14,9,12,1,0.10,1,3,3,10,17,PM25
72t,2026-06-01,00:00,19,11.4,11,22,-1,-1,-1,-1,0,0,-1,-1,19,PM25
73t,2026-06-01,00:00,32,17.4,-1,-1,-1,-1,-1,-1,-1,-1,0,0,32,PM25
74t,2026-06-01,00:00,42,21.7,24,48,-1,-1,-1,-1,-1,-1,-1,-1,42,PM25
75t,2026-06-01,00:00,17,10.2,-1,-1,-1,-1,-1,-1,0,1,2,6,17,PM25
76t,2026-06-01,00:00,23,13.9,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,23,PM25
77t,2026-06-01,00:00,29,16.5,15,30,-1,-1,-999,-1,-1,-1,-1,-1,29,PM25
78t,2026-06-01,00:00,11,6.3,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,11,PM25
79t,2026-06-01,00:00,46,23.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,PM25
80t,2026-06-01,00:00,12,7.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,PM25
81t,2026-06-01,00:00,20,12.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,PM25
82t,2026-06-01,00:00,34,18.5,26,51,-1,-1,2,0.40,3,6,0,0,34,PM25
83t,2026-06-01,00:00,20,12.0,11,22,-1,-1,-1,-1,-1,-1,-1,-1,20,PM25
84t,2026-06-01,00:00,30,16.7,16,31,19,26,-1,-1,-1,-1,-1,-1,30,PM25
85t,2026-06-01,00:00,29,16.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,PM25
86t,2026-06-01,00:00,34,18.4,17,34,-1,-1,5,0.80,7,16,-1,-1,34,PM25
87t,2026-06-01,00:00,21,12.3,-1,-1,-1,-1,-1,-1,0,0,0,0,21,PM25
88t,2026-06-01,00:00,32,17.6,18,36,-1,-1,-1,-1,9,22,-1,-1,32,PM25
89t,2026-06-01,00:00,11,6.6,8,16,-1,-1,-1,-1,-1,-1,-1,-1,11,PM25
90t,2026-06-01,00:00,19,11.3,10,20,-1,-1,-1,-1,-1,-1,-1,-1,19,PM25
91t,2026-06-01,00:00,20,12.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,PM25
92t,2026-06-01,00:00,26,15.1,13,26,-1,-1,-1,-1,-1,-1,-1,-1,26,PM25
93t,2026-06-01,00:00,11,6.4,8,15,-1,-1,0,0.00,1,2,0,0,11,PM25
94t,2026-06-01,00:00,15,8.9,8,15,-1,-1,-1,-1,-1,-1,-1,-1,15,PM25
95t,2026-06-01,00:00,20,11.9,10,20,-1,-1,-1,-1,-1,-1,-1,-1,20,PM25
96t,2026-06-01,00:00,17,9.9,12,23,-1,-1,0,0.00,2,4,-1,-1,17,PM25
97t,2026-06-01,00:00,20,12.1,-1,-1,16,22,1,0.10,1,3,1,3,20,PM25
98t,2026-06-01,00:00,32,17.5,16,32,33,40,2,0.30,-1,-1,0,0,33,O3
99t,2026-06-01,00:00,30,16.6,-1,-1,28,37,1,0.20,1,3,1,2,30,PM25
bkp100t,2026-06-01,00:00,21,12.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp101t,2026-06-01,00:00,39,20.6,15,29,-999,-1,-999,-1,-999,-1,-999,-1,39,PM25
bkp102t,2026-06-01,00:00,21,12.5,18,35,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp103t,2026-06-01,00:00,33,18.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,33,PM25
bkp104t,2026-06-01,00:00,20,12.2,12,24,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp105t,2026-06-01,00:00,33,18.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,33,PM25
bkp115t,2026-06-01,00:00,27,15.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp116t,2026-06-01,00:00,26,15.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
bkp117t,2026-06-01,00:00,20,11.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp118t,2026-06-01,00:00,35,19.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,35,PM25
bkp119t,2026-06-01,00:00,28,15.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,28,PM25
bkp120t,2026-06-01,00:00,41,21.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,41,PM25
bkp121t,2026-06-01,00:00,27,15.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp122t,2026-06-01,00:00,25,14.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,25,PM25
bkp123t,2026-06-01,00:00,22,13.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp124t,2026-06-01,00:00,31,17.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp125t,2026-06-01,00:00,38,20.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,38,PM25
bkp126t,2026-06-01,00:00,18,10.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
bkp127t,2026-06-01,00:00,26,15.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
bkp128t,2026-06-01,00:00,19,11.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
bkp129t,2026-06-01,00:00,28,16.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,28,PM25
bkp130t,2026-06-01,00:00,23,13.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp131t,2026-06-01,00:00,27,15.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp133t,2026-06-01,00:00,26,15.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
bkp56t,2026-06-01,00:00,27,15.4,24,48,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp57t,2026-06-01,00:00,34,18.2,34,61,-999,-1,-999,-1,-999,-1,-999,-1,34,PM25
bkp58t,2026-06-01,00:00,36,19.2,21,42,-999,-1,-999,-1,-999,-1,-999,-1,36,PM25
bkp59t,2026-06-01,00:00,37,19.8,21,41,-999,-1,-999,-1,-999,-1,-999,-1,37,PM25
bkp60t,2026-06-01,00:00,29,16.4,21,41,-999,-1,-999,-1,-999,-1,-999,-1,29,PM25
bkp61t,2026-06-01,00:00,33,17.9,15,30,-999,-1,-999,-1,-999,-1,-999,-1,33,PM25
bkp62t,2026-06-01,00:00,30,16.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,30,PM25
bkp63t,2026-06-01,00:00,31,17.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp64t,2026-06-01,00:00,30,16.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,30,PM25
bkp65t,2026-06-01,00:00,45,23.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,45,PM25
bkp66t,2026-06-01,00:00,40,21.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,40,PM25
bkp67t,2026-06-01,00:00,35,18.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,35,PM25
bkp69t,2026-06-01,00:00,53,25.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,53,PM25
bkp70t,2026-06-01,00:00,26,15.3,16,31,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
bkp71t,2026-06-01,00:00,23,13.6,25,49,-999,-1,-999,-1,-999,-1,-999,-1,25,PM10
bkp72t,2026-06-01,00:00,44,22.4,38,66,-999,-1,-999,-1,-999,-1,-999,-1,44,PM25
bkp73t,2026-06-01,00:00,45,23.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,45,PM25
bkp74t,2026-06-01,00:00,31,17.0,17,33,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp75t,2026-06-01,00:00,34,18.5,24,48,-999,-1,-999,-1,-999,-1,-999,-1,34,PM25
bkp76t,2026-06-01,00:00,24,14.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
bkp77t,2026-06-01,00:00,26,15.2,19,37,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
bkp78t,2026-06-01,00:00,45,22.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,45,PM25
bkp79t,2026-06-01,00:00,43,22.3,19,38,-999,-1,-999,-1,-999,-1,-999,-1,43,PM25
bkp80t,2026-06-01,00:00,43,22.1,23,45,-999,-1,-999,-1,-999,-1,-999,-1,43,PM25
bkp81t,2026-06-01,00:00,48,24.1,36,63,-999,-1,-999,-1,-999,-1,-999,-1,48,PM25
bkp82t,2026-06-01,00:00,26,15.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
bkp83t,2026-06-01,00:00,22,13.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp84t,2026-06-01,00:00,44,22.4,20,39,-999,-1,-999,-1,-999,-1,-999,-1,44,PM25
bkp85t,2026-06-01,00:00,27,15.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp86t,2026-06-01,00:00,22,13.2,9,18,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp87t,2026-06-01,00:00,29,16.4,14,28,-999,-1,-999,-1,-999,-1,-999,-1,29,PM25
bkp89t,2026-06-01,00:00,37,19.7,24,48,-999,-1,-999,-1,-999,-1,-999,-1,37,PM25
bkp90t,2026-06-01,00:00,27,15.4,19,38,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp91t,2026-06-01,00:00,22,12.9,20,39,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp92t,2026-06-01,00:00,31,17.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp93t,2026-06-01,00:00,24,14.1,17,34,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
bkp94t,2026-06-01,00:00,39,20.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,39,PM25
bkp95t,2026-06-01,00:00,36,19.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,36,PM25
bkp96t,2026-06-01,00:00,32,17.7,14,27,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp97t,2026-06-01,00:00,36,19.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,36,PM25
bkp98t,2026-06-01,00:00,42,21.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,42,PM25
bkp99t,2026-06-01,00:00,28,15.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,28,PM25
o10,2026-06-01,00:00,24,14.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
o23,2026-06-01,00:00,12,7.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
o24,2026-06-01,00:00,9,5.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,9,PM25
o28,2026-06-01,00:00,19,11.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
o29,2026-06-01,00:00,33,17.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,33,PM25
o38,2026-06-01,00:00,21,12.7,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
o66,2026-06-01,00:00,17,10.2,11,22,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
o68,2026-06-01,00:00,11,6.3,8,15,-999,-1,-999,-1,-999,-1,-999,-1,11,PM25
o69,2026-06-01,00:00,15,8.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
o71,2026-06-01,00:00,13,7.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
o72,2026-06-01,00:00,20,12.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
79t,2026-06-01,01:00,47,23.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,PM25
bkp125t,2026-06-01,01:00,38,20.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,38,PM25
o69,2026-06-01,01:00,15,8.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
o71,2026-06-01,01:00,13,7.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
o72,2026-06-01,01:00,20,12.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
02t,2026-06-01,02:00,25,14.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,PM25
08t,2026-06-01,02:00,43,22.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,PM25
100t,2026-06-01,02:00,21,12.8,17,33,9,13,1,0.10,3,7,0,0,21,PM25
101t,2026-06-01,02:00,16,9.5,9,18,36,42,13,2.20,-1,-1,0,0,36,O3
102t,2026-06-01,02:00,30,16.9,16,31,-1,-1,-1,-1,-1,-1,0,1,30,PM25
103t,2026-06-01,02:00,21,12.5,16,31,-1,-1,2,0.30,2,5,0,0,21,PM25
104t,2026-06-01,02:00,35,18.8,-1,-1,35,41,1,0.20,0,0,0,1,35,PM25
105t,2026-06-01,02:00,20,11.8,-999,-1,12,17,1,0.20,3,8,0,0,20,PM25
106t,2026-06-01,02:00,14,8.4,-999,-1,6,9,2,0.40,1,2,0,0,14,PM25
107t,2026-06-01,02:00,30,16.8,-1,-1,25,35,2,0.30,3,8,-1,-1,30,PM25
108t,2026-06-01,02:00,20,11.9,-1,-1,38,43,7,1.20,0,1,0,1,38,O3
109t,2026-06-01,02:00,17,10.2,-1,-1,19,26,2,0.30,4,10,0,1,19,O3
110t,2026-06-01,02:00,30,16.6,-999,-1,21,30,2,0.40,2,5,0,1,30,PM25
111t,2026-06-01,02:00,17,10.4,-999,-1,16,23,2,0.30,0,0,0,0,17,PM25
112t,2026-06-01,02:00,14,8.1,-999,-1,18,25,1,0.10,2,5,0,0,18,O3
113t,2026-06-01,02:00,31,17.3,14,28,41,45,1,0.20,0,0,0,1,41,O3
114t,2026-06-01,02:00,27,15.4,17,33,10,14,3,0.60,3,8,0,1,27,PM25
115t,2026-06-01,02:00,19,11.4,11,22,19,26,2,0.40,0,1,0,1,19,PM25
116t,2026-06-01,02:00,36,19.3,22,44,33,40,1,0.20,0,1,0,1,36,PM25
117t,2026-06-01,02:00,25,14.9,-999,-1,17,24,1,0.20,1,2,1,2,25,PM25
118t,2026-06-01,02:00,13,7.5,-1,-1,12,17,-1,-1,3,6,0,0,13,PM25
119t,2026-06-01,02:00,11,6.4,-1,-1,6,9,5,0.80,1,3,0,1,11,PM25
120t,2026-06-01,02:00,11,6.3,-1,-1,9,12,3,0.50,1,3,0,1,11,PM25
121t,2026-06-01,02:00,11,6.7,-1,-1,9,12,1,0.20,1,2,1,3,11,PM25
13t,2026-06-01,02:00,20,11.8,12,23,11,15,2,0.30,3,6,-1,-1,20,PM25
14t,2026-06-01,02:00,25,14.9,-1,-1,9,12,2,0.30,2,4,0,0,25,PM25
16t,2026-06-01,02:00,20,11.8,11,22,-1,-1,-1,-1,-1,-1,-1,-1,20,PM25
17t,2026-06-01,02:00,37,19.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,PM25
18t,2026-06-01,02:00,50,24.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,PM25
19t,2026-06-01,02:00,26,15.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,PM25
20t,2026-06-01,02:00,43,22.1,20,40,-1,-1,-1,-1,-1,-1,-1,-1,43,PM25
21t,2026-06-01,02:00,24,14.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,PM25
22t,2026-06-01,02:00,24,14.5,13,26,-1,-1,-1,-1,-1,-1,-1,-1,24,PM25
24t,2026-06-01,02:00,55,26.0,44,73,-1,-1,-1,-1,-1,-1,-1,-1,55,PM25
25t,2026-06-01,02:00,28,16.1,15,30,-1,-1,-999,-1,-1,-1,-999,-1,28,PM25
26t,2026-06-01,02:00,26,15.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,PM25
27t,2026-06-01,02:00,39,20.6,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,39,PM25
28t,2026-06-01,02:00,29,16.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,PM25
29t,2026-06-01,02:00,50,24.9,23,45,-1,-1,-1,-1,-1,-1,-1,-1,50,PM25
30t,2026-06-01,02:00,20,11.9,16,31,17,24,1,0.20,0,1,0,1,20,PM25
31t,2026-06-01,02:00,37,19.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,PM25
32t,2026-06-01,02:00,34,18.2,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,34,PM25
33t,2026-06-01,02:00,37,19.5,-1,-1,-1,-1,-999,-1,-1,-1,-999,-1,37,PM25
34t,2026-06-01,02:00,49,24.4,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,49,PM25
35t,2026-06-01,02:00,22,13.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
36t,2026-06-01,02:00,18,10.9,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,18,PM25
40t,2026-06-01,02:00,24,14.2,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,24,PM25
46t,2026-06-01,02:00,44,22.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,PM25
47t,2026-06-01,02:00,24,14.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,PM25
50t,2026-06-01,02:00,33,18.1,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,33,PM25
52t,2026-06-01,02:00,33,17.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,PM25
53t,2026-06-01,02:00,30,16.8,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,30,PM25
57t,2026-06-01,02:00,15,9.0,16,32,-1,-1,-1,-1,-1,-1,-999,-1,16,PM10
58t,2026-06-01,02:00,15,8.7,6,12,-1,-1,-1,-1,-1,-1,-999,-1,15,PM25
59t,2026-06-01,02:00,24,14.2,17,33,16,22,0,0.00,0,0,-999,-1,24,PM25
60t,2026-06-01,02:00,25,14.7,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,25,PM25
61t,2026-06-01,02:00,25,14.7,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,25,PM25
67t,2026-06-01,02:00,50,25.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,PM25
68t,2026-06-01,02:00,28,15.9,11,22,-1,-1,-1,-1,-1,-1,-1,-1,28,PM25
69t,2026-06-01,02:00,23,13.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,PM25
70t,2026-06-01,02:00,22,13.2,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,22,PM25
71t,2026-06-01,02:00,17,10.3,8,15,9,12,1,0.10,1,3,3,10,17,PM25
72t,2026-06-01,02:00,19,11.4,11,22,-1,-1,-1,-1,0,0,-1,-1,19,PM25
73t,2026-06-01,02:00,32,17.5,-1,-1,-1,-1,-1,-1,-1,-1,0,0,32,PM25
74t,2026-06-01,02:00,42,21.6,24,47,-1,-1,-1,-1,-1,-1,-1,-1,42,PM25
75t,2026-06-01,02:00,18,10.8,-1,-1,-1,-1,-1,-1,0,1,2,6,18,PM25
77t,2026-06-01,02:00,28,15.9,15,30,-1,-1,-999,-1,-1,-1,-1,-1,28,PM25
78t,2026-06-01,02:00,10,6.1,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,10,PM25
81t,2026-06-01,02:00,21,12.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,PM25
82t,2026-06-01,02:00,35,18.7,26,51,-1,-1,3,0.50,3,6,0,0,35,PM25
83t,2026-06-01,02:00,18,11.0,11,21,-1,-1,-1,-1,-1,-1,-1,-1,18,PM25
84t,2026-06-01,02:00,29,16.3,15,30,16,22,-1,-1,-1,-1,-1,-1,29,PM25
