station_id,date,time,pm25_aqi,pm25_value,pm10_aqi,pm10_value,o3_aqi,o3_value,co_aqi,co_value,no2_aqi,no2_value,so2_aqi,so2_value,aqi,aqi_param
18t,2026-03-01,00:00,32,17.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,PM25
19t,2026-03-01,00:00,15,9.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,PM25
20t,2026-03-01,00:00,29,16.4,16,31,-1,-1,-1,-1,-1,-1,-1,-1,29,PM25
21t,2026-03-01,00:00,22,12.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
22t,2026-03-01,00:00,27,15.6,18,36,-1,-1,-1,-1,-1,-1,-1,-1,27,PM25
24t,2026-03-01,00:00,37,19.5,31,57,-1,-1,-1,-1,-1,-1,-1,-1,37,PM25
25t,2026-03-01,00:00,23,13.8,16,31,-1,-1,-999,-1,-1,-1,-999,-1,23,PM25
26t,2026-03-01,00:00,27,15.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,PM25
27t,2026-03-01,00:00,18,10.6,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,18,PM25
28t,2026-03-01,00:00,108,40.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,PM25
30t,2026-03-01,00:00,14,8.6,14,27,11,16,1,0.10,0,1,0,0,14,PM10
31t,2026-03-01,00:00,13,8.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,PM25
32t,2026-03-01,00:00,15,8.7,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,15,PM25
33t,2026-03-01,00:00,22,13.0,-1,-1,-1,-1,-999,-1,-1,-1,-999,-1,22,PM25
34t,2026-03-01,00:00,18,10.8,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,18,PM25
35t,2026-03-01,00:00,83,33.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,PM25
36t,2026-03-01,00:00,46,23.3,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,46,PM25
40t,2026-03-01,00:00,59,27.0,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,59,PM25
46t,2026-03-01,00:00,60,27.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,PM25
47t,2026-03-01,00:00,35,18.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,PM25
50t,2026-03-01,00:00,22,13.2,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,22,PM25
52t,2026-03-01,00:00,22,13.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
53t,2026-03-01,00:00,22,13.0,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,22,PM25
57t,2026-03-01,00:00,47,23.6,15,30,-1,-1,-1,-1,-1,-1,-999,-1,47,PM25
58t,2026-03-01,00:00,27,15.6,21,41,-1,-1,-1,-1,-1,-1,-999,-1,27,PM25
59t,2026-03-01,00:00,17,9.9,11,21,9,12,3,0.60,3,6,-999,-1,17,PM25
60t,2026-03-01,00:00,29,16.5,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,29,PM25
61t,2026-03-01,00:00,17,10.3,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,17,PM25
67t,2026-03-01,00:00,97,36.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,PM25
68t,2026-03-01,00:00,109,40.7,29,55,16,23,-1,-1,-1,-1,-1,-1,109,PM25
69t,2026-03-01,00:00,59,27.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,PM25
70t,2026-03-01,00:00,62,28.0,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,62,PM25
71t,2026-03-01,00:00,42,21.6,-1,-1,9,12,1,0.20,3,7,2,8,42,PM25
72t,2026-03-01,00:00,40,20.9,18,35,-1,-1,-1,-1,0,0,-1,-1,40,PM25
73t,2026-03-01,00:00,83,33.2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,83,PM25
74t,2026-03-01,00:00,18,10.9,16,32,-1,-1,-1,-1,-1,-1,-1,-1,18,PM25
75t,2026-03-01,00:00,48,24.2,-1,-1,-1,-1,-1,-1,1,3,1,3,48,PM25
77t,2026-03-01,00:00,41,21.3,16,31,-1,-1,-999,-1,-1,-1,-1,-1,41,PM25
78t,2026-03-01,00:00,15,8.9,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
79t,2026-03-01,00:00,25,14.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,PM25
81t,2026-03-01,00:00,14,8.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,PM25
82t,2026-03-01,00:00,43,22.2,25,50,16,22,2,0.30,3,6,0,0,43,PM25
83t,2026-03-01,00:00,40,20.8,16,31,-1,-1,-1,-1,-1,-1,-1,-1,40,PM25
84t,2026-03-01,00:00,13,7.5,7,13,11,16,-1,-1,-1,-1,-1,-1,13,PM25
85t,2026-03-01,00:00,24,14.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,PM25
86t,2026-03-01,00:00,46,23.5,20,40,-1,-1,5,0.80,9,22,-1,-1,46,PM25
87t,2026-03-01,00:00,31,17.0,-1,-1,-1,-1,-1,-1,0,0,0,0,31,PM25
88t,2026-03-01,00:00,44,22.7,18,35,64,56,-1,-1,9,22,-1,-1,64,O3
90t,2026-03-01,00:00,34,18.6,14,27,-1,-1,-1,-1,-1,-1,-1,-1,34,PM25
91t,2026-03-01,00:00,35,18.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,PM25
92t,2026-03-01,00:00,65,28.6,22,44,22,31,-1,-1,4,9,-1,-1,65,PM25
93t,2026-03-01,00:00,17,10.3,11,22,-1,-1,1,0.10,4,10,0,0,17,PM25
94t,2026-03-01,00:00,68,29.3,20,39,-1,-1,-1,-1,-1,-1,-1,-1,68,PM25
95t,2026-03-01,00:00,36,19.3,15,29,16,22,5,0.80,3,6,0,1,36,PM25
96t,2026-03-01,00:00,30,16.6,15,30,33,40,7,1.30,2,4,1,2,33,O3
97t,2026-03-01,00:00,39,20.3,15,29,11,16,2,0.30,5,11,1,2,39,PM25
98t,2026-03-01,00:00,45,22.9,19,38,23,32,3,0.50,-1,-1,-1,-1,45,PM25
bkp100t,2026-03-01,00:00,17,10.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp101t,2026-03-01,00:00,26,15.3,11,21,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
bkp102t,2026-03-01,00:00,16,9.3,15,29,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
bkp104t,2026-03-01,00:00,20,11.9,14,28,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp114t,2026-03-01,00:00,13,7.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
bkp115t,2026-03-01,00:00,18,10.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
bkp116t,2026-03-01,00:00,19,11.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
bkp117t,2026-03-01,00:00,13,7.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
bkp118t,2026-03-01,00:00,22,13.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp119t,2026-03-01,00:00,14,8.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
bkp120t,2026-03-01,00:00,20,11.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp121t,2026-03-01,00:00,13,7.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
bkp122t,2026-03-01,00:00,15,8.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
bkp123t,2026-03-01,00:00,17,10.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp124t,2026-03-01,00:00,27,15.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp125t,2026-03-01,00:00,24,14.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
bkp126t,2026-03-01,00:00,17,9.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp127t,2026-03-01,00:00,21,12.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp128t,2026-03-01,00:00,15,9.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
bkp129t,2026-03-01,00:00,23,14.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp130t,2026-03-01,00:00,20,11.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp131t,2026-03-01,00:00,16,9.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
bkp133t,2026-03-01,00:00,17,10.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp60t,2026-03-01,00:00,18,10.6,17,33,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
bkp61t,2026-03-01,00:00,17,9.9,11,22,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp62t,2026-03-01,00:00,22,13.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp63t,2026-03-01,00:00,22,12.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp64t,2026-03-01,00:00,25,15.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,25,PM25
bkp65t,2026-03-01,00:00,29,16.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,29,PM25
bkp66t,2026-03-01,00:00,25,15.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,25,PM25
bkp67t,2026-03-01,00:00,21,12.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp69t,2026-03-01,00:00,20,12.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp70t,2026-03-01,00:00,17,10.3,14,27,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp71t,2026-03-01,00:00,12,7.2,13,26,-999,-1,-999,-1,-999,-1,-999,-1,13,PM10
bkp72t,2026-03-01,00:00,31,17.0,25,49,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp73t,2026-03-01,00:00,25,15.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,25,PM25
bkp74t,2026-03-01,00:00,25,14.7,12,24,-999,-1,-999,-1,-999,-1,-999,-1,25,PM25
bkp75t,2026-03-01,00:00,30,16.8,20,39,-999,-1,-999,-1,-999,-1,-999,-1,30,PM25
bkp76t,2026-03-01,00:00,16,9.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
bkp77t,2026-03-01,00:00,20,12.2,15,30,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp78t,2026-03-01,00:00,49,24.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,49,PM25
bkp79t,2026-03-01,00:00,26,15.1,13,25,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
bkp80t,2026-03-01,00:00,54,25.8,25,50,-999,-1,-999,-1,-999,-1,-999,-1,54,PM25
bkp81t,2026-03-01,00:00,42,21.9,28,53,-999,-1,-999,-1,-999,-1,-999,-1,42,PM25
bkp82t,2026-03-01,00:00,16,9.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
bkp83t,2026-03-01,00:00,28,15.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,28,PM25
bkp84t,2026-03-01,00:00,26,15.1,21,42,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
bkp85t,2026-03-01,00:00,33,17.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,33,PM25
bkp86t,2026-03-01,00:00,24,14.4,15,29,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
bkp87t,2026-03-01,00:00,26,15.3,15,29,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
bkp89t,2026-03-01,00:00,27,15.5,21,42,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp90t,2026-03-01,00:00,23,13.7,21,42,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp91t,2026-03-01,00:00,22,13.3,16,32,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp92t,2026-03-01,00:00,27,15.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp93t,2026-03-01,00:00,17,10.2,13,25,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp95t,2026-03-01,00:00,31,17.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp96t,2026-03-01,00:00,21,12.4,12,23,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp98t,2026-03-01,00:00,20,11.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp99t,2026-03-01,00:00,18,10.9,9,17,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
o10,2026-03-01,00:00,18,10.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
o20,2026-03-01,00:00,73,30.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,73,PM25
o23,2026-03-01,00:00,53,25.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,53,PM25
o24,2026-03-01,00:00,14,8.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
o28,2026-03-01,00:00,31,17.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
o29,2026-03-01,00:00,11,6.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,11,PM25
o38,2026-03-01,00:00,13,8.0,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
o61,2026-03-01,00:00,22,13.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
o65,2026-03-01,00:00,25,15.0,20,40,-999,-1,-999,-1,-999,-1,-999,-1,25,PM25
o66,2026-03-01,00:00,62,27.9,23,45,-999,-1,-999,-1,-999,-1,-999,-1,62,PM25
o69,2026-03-01,00:00,70,29.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,70,PM25
o71,2026-03-01,00:00,62,27.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,62,PM25
o72,2026-03-01,00:00,14,8.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
o73,2026-03-01,00:00,92,35.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,92,PM25
o75,2026-03-01,00:00,80,32.4,25,50,-999,-1,-999,-1,-999,-1,-999,-1,80,PM25
o76,2026-03-01,00:00,45,22.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,45,PM25
02t,2026-03-01,01:00,17,10.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,PM25
08t,2026-03-01,01:00,20,12.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,PM25
100t,2026-03-01,01:00,23,14.0,16,32,8,11,1,0.20,-1,-1,-1,-1,23,PM25
101t,2026-03-01,01:00,24,14.4,12,24,28,37,9,1.50,3,6,0,0,28,O3
102t,2026-03-01,01:00,57,26.7,21,42,-1,-1,4,0.70,3,7,0,1,57,PM25
103t,2026-03-01,01:00,6,3.7,15,29,8,11,2,0.30,5,12,0,0,15,PM10
104t,2026-03-01,01:00,50,25.0,-1,-1,18,25,1,0.20,3,7,0,1,50,PM25
105t,2026-03-01,01:00,22,13.3,-999,-1,11,16,1,0.20,3,7,0,0,22,PM25
106t,2026-03-01,01:00,27,15.6,-999,-1,4,6,3,0.50,1,2,0,0,27,PM25
107t,2026-03-01,01:00,51,25.2,26,51,25,35,2,0.40,5,11,0,1,51,PM25
108t,2026-03-01,01:00,40,21.0,-1,-1,19,27,5,0.80,2,4,0,1,40,PM25
109t,2026-03-01,01:00,37,19.5,-1,-1,15,21,2,0.40,5,13,1,3,37,PM25
110t,2026-03-01,01:00,37,19.8,-999,-1,19,26,3,0.50,5,11,0,0,37,PM25
111t,2026-03-01,01:00,31,17.0,-999,-1,16,22,2,0.30,1,2,0,0,31,PM25
112t,2026-03-01,01:00,36,19.4,-999,-1,13,18,2,0.30,0,1,0,0,36,PM25
113t,2026-03-01,01:00,44,22.4,17,33,48,49,2,0.30,0,0,0,1,48,O3
114t,2026-03-01,01:00,39,20.5,19,38,29,38,2,0.40,6,15,0,1,39,PM25
115t,2026-03-01,01:00,35,18.7,16,31,21,29,2,0.40,1,3,0,1,35,PM25
116t,2026-03-01,01:00,23,13.9,17,34,11,16,1,0.20,3,7,0,1,23,PM25
117t,2026-03-01,01:00,30,16.8,-999,-1,16,22,1,0.20,2,5,0,1,30,PM25
118t,2026-03-01,01:00,14,8.6,-1,-1,8,11,-1,-1,3,7,0,0,14,PM25
119t,2026-03-01,01:00,16,9.7,-1,-1,13,18,2,0.40,2,5,0,1,16,PM25
120t,2026-03-01,01:00,18,11.0,-1,-1,13,18,4,0.70,1,3,0,0,18,PM25
121t,2026-03-01,01:00,19,11.1,-1,-1,11,15,2,0.30,1,2,1,2,19,PM25
13t,2026-03-01,01:00,16,9.8,9,17,9,12,2,0.30,3,6,0,1,16,PM25
14t,2026-03-01,01:00,22,13.4,-1,-1,7,10,2,0.40,3,6,1,2,22,PM25
16t,2026-03-01,01:00,15,9.1,9,18,-1,-1,-1,-1,-1,-1,-1,-1,15,PM25
17t,2026-03-01,01:00,21,12.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,PM25
18t,2026-03-01,01:00,31,17.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,PM25
19t,2026-03-01,01:00,15,9.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,PM25
20t,2026-03-01,01:00,29,16.3,15,30,-1,-1,-1,-1,-1,-1,-1,-1,29,PM25
21t,2026-03-01,01:00,21,12.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,PM25
22t,2026-03-01,01:00,27,15.4,18,35,-1,-1,-1,-1,-1,-1,-1,-1,27,PM25
24t,2026-03-01,01:00,36,19.2,30,56,-1,-1,-1,-1,-1,-1,-1,-1,36,PM25
25t,2026-03-01,01:00,22,13.3,16,31,-1,-1,-999,-1,-1,-1,-999,-1,22,PM25
26t,2026-03-01,01:00,28,15.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,PM25
27t,2026-03-01,01:00,18,10.6,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,18,PM25
28t,2026-03-01,01:00,107,39.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107,PM25
30t,2026-03-01,01:00,14,8.3,14,27,11,16,1,0.10,0,0,0,0,14,PM10
31t,2026-03-01,01:00,13,7.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,PM25
32t,2026-03-01,01:00,14,8.5,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,14,PM25
33t,2026-03-01,01:00,21,12.8,-1,-1,-1,-1,-999,-1,-1,-1,-999,-1,21,PM25
34t,2026-03-01,01:00,18,10.5,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,18,PM25
35t,2026-03-01,01:00,85,33.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,PM25
36t,2026-03-01,01:00,47,23.7,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,47,PM25
40t,2026-03-01,01:00,62,28.0,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,62,PM25
46t,2026-03-01,01:00,60,27.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,PM25
47t,2026-03-01,01:00,35,18.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,PM25
50t,2026-03-01,01:00,22,13.1,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,22,PM25
52t,2026-03-01,01:00,22,13.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
53t,2026-03-01,01:00,21,12.7,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,21,PM25
57t,2026-03-01,01:00,47,23.8,15,30,-1,-1,-1,-1,-1,-1,-999,-1,47,PM25
58t,2026-03-01,01:00,27,15.6,21,41,-1,-1,-1,-1,-1,-1,-999,-1,27,PM25
59t,2026-03-01,01:00,16,9.8,11,21,8,11,3,0.60,2,5,-999,-1,16,PM25
60t,2026-03-01,01:00,28,15.8,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,28,PM25
61t,2026-03-01,01:00,17,10.4,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,17,PM25
67t,2026-03-01,01:00,98,37.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,PM25
68t,2026-03-01,01:00,112,41.6,29,55,16,22,-1,-1,-1,-1,-1,-1,112,PM25
69t,2026-03-01,01:00,60,27.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,PM25
70t,2026-03-01,01:00,66,28.8,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,66,PM25
71t,2026-03-01,01:00,42,21.6,-1,-1,9,12,1,0.20,3,6,2,8,42,PM25
72t,2026-03-01,01:00,40,20.8,18,35,-1,-1,-1,-1,0,0,-1,-1,40,PM25
73t,2026-03-01,01:00,83,33.1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,83,PM25
74t,2026-03-01,01:00,18,10.7,16,32,-1,-1,-1,-1,-1,-1,-1,-1,18,PM25
75t,2026-03-01,01:00,49,24.4,-1,-1,-1,-1,-1,-1,1,3,1,3,49,PM25
77t,2026-03-01,01:00,39,20.3,15,30,-1,-1,-999,-1,-1,-1,-1,-1,39,PM25
78t,2026-03-01,01:00,14,8.5,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
79t,2026-03-01,01:00,25,14.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,PM25
81t,2026-03-01,01:00,14,8.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,PM25
82t,2026-03-01,01:00,45,22.8,26,51,13,18,2,0.30,2,5,0,0,45,PM25
83t,2026-03-01,01:00,42,21.5,16,32,-1,-1,-1,-1,-1,-1,-1,-1,42,PM25
84t,2026-03-01,01:00,13,7.5,7,13,11,15,-1,-1,-1,-1,-1,-1,13,PM25
85t,2026-03-01,01:00,24,14.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,PM25
86t,2026-03-01,01:00,47,23.9,20,40,-1,-1,5,0.90,10,25,-1,-1,47,PM25
87t,2026-03-01,01:00,30,16.8,-1,-1,-1,-1,-1,-1,0,0,0,0,30,PM25
88t,2026-03-01,01:00,44,22.7,18,35,56,53,-1,-1,8,20,-1,-1,56,O3
90t,2026-03-01,01:00,34,18.6,14,27,-1,-1,-1,-1,-1,-1,-1,-1,34,PM25
91t,2026-03-01,01:00,34,18.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,PM25
92t,2026-03-01,01:00,66,28.9,23,45,19,26,-1,-1,3,6,-1,-1,66,PM25
93t,2026-03-01,01:00,17,10.3,11,22,-1,-1,1,0.10,4,9,0,0,17,PM25
94t,2026-03-01,01:00,72,30.4,21,41,-1,-1,-1,-1,-1,-1,-1,-1,72,PM25
95t,2026-03-01,01:00,37,19.5,15,29,14,20,5,0.90,3,6,0,1,37,PM25
96t,2026-03-01,01:00,32,17.6,16,32,35,41,7,1.30,2,4,1,2,35,O3
97t,2026-03-01,01:00,38,20.2,15,29,9,13,2,0.30,6,14,1,2,38,PM25
98t,2026-03-01,01:00,45,23.1,19,38,21,30,3,0.50,-1,-1,0,1,45,PM25
bkp100t,2026-03-01,01:00,17,10.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp101t,2026-03-01,01:00,26,15.3,11,21,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
bkp102t,2026-03-01,01:00,15,9.0,15,29,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
bkp103t,2026-03-01,01:00,31,17.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp104t,2026-03-01,01:00,20,11.8,14,28,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp105t,2026-03-01,01:00,31,17.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp115t,2026-03-01,01:00,17,10.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp116t,2026-03-01,01:00,19,11.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
bkp117t,2026-03-01,01:00,13,7.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
