station_id,date,time,pm25_aqi,pm25_value,pm10_aqi,pm10_value,o3_aqi,o3_value,co_aqi,co_value,no2_aqi,no2_value,so2_aqi,so2_value,aqi,aqi_param
121t,2026-05-01,00:00,20,12.2,-1,-1,9,13,2,0.30,1,3,1,2,20,PM25
12t,2026-05-01,00:00,35,18.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,PM25
13t,2026-05-01,00:00,32,17.6,15,30,19,27,2,0.30,5,11,0,1,32,PM25
14t,2026-05-01,00:00,30,16.8,-1,-1,9,12,2,0.40,-1,-1,-1,-1,30,PM25
16t,2026-05-01,00:00,28,16.0,13,25,-1,-1,-1,-1,-1,-1,-1,-1,28,PM25
17t,2026-05-01,00:00,34,18.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,PM25
18t,2026-05-01,00:00,50,24.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,PM25
19t,2026-05-01,00:00,38,19.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,PM25
20t,2026-05-01,00:00,66,28.8,29,55,-1,-1,-1,-1,-1,-1,-1,-1,66,PM25
21t,2026-05-01,00:00,44,22.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,PM25
22t,2026-05-01,00:00,45,22.9,17,34,-1,-1,-1,-1,-1,-1,-1,-1,45,PM25
24t,2026-05-01,00:00,91,35.1,89,111,-1,-1,-1,-1,-1,-1,-1,-1,91,PM25
25t,2026-05-01,00:00,62,27.8,23,45,-1,-1,-999,-1,-1,-1,-999,-1,62,PM25
26t,2026-05-01,00:00,45,22.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,PM25
28t,2026-05-01,00:00,42,21.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,PM25
29t,2026-05-01,00:00,38,20.2,20,39,-1,-1,-1,-1,-1,-1,-1,-1,38,PM25
30t,2026-05-01,00:00,27,15.6,16,31,14,20,1,0.10,0,0,0,0,27,PM25
31t,2026-05-01,00:00,32,17.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,PM25
32t,2026-05-01,00:00,26,15.2,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,26,PM25
33t,2026-05-01,00:00,47,23.7,-1,-1,-1,-1,-999,-1,-1,-1,-999,-1,47,PM25
34t,2026-05-01,00:00,25,14.8,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,25,PM25
35t,2026-05-01,00:00,101,37.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,PM25
36t,2026-05-01,00:00,66,29.0,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,66,PM25
37t,2026-05-01,00:00,96,36.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,PM25
38t,2026-05-01,00:00,91,35.3,-1,-1,51,51,5,0.80,2,4,0,0,91,PM25
39t,2026-05-01,00:00,91,35.1,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,91,PM25
40t,2026-05-01,00:00,92,35.6,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,92,PM25
41t,2026-05-01,00:00,63,28.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,PM25
42t,2026-05-01,00:00,21,12.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,PM25
43t,2026-05-01,00:00,22,12.9,-1,-1,-1,-1,-1,-1,2,4,0,1,22,PM25
44t,2026-05-01,00:00,22,13.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
46t,2026-05-01,00:00,50,24.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,PM25
47t,2026-05-01,00:00,45,23.1,-1,-1,-1,-1,-1,-1,3,8,-1,-1,45,PM25
50t,2026-05-01,00:00,44,22.5,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,44,PM25
52t,2026-05-01,00:00,44,22.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,PM25
53t,2026-05-01,00:00,44,22.6,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,44,PM25
54t,2026-05-01,00:00,46,23.3,28,54,-1,-1,-1,-1,-1,-1,-1,-1,46,PM25
57t,2026-05-01,00:00,55,26.0,26,51,-1,-1,-1,-1,-1,-1,-999,-1,55,PM25
58t,2026-05-01,00:00,35,18.7,14,27,-1,-1,-1,-1,-1,-1,-999,-1,35,PM25
59t,2026-05-01,00:00,35,18.8,16,31,14,20,5,0.80,3,7,-999,-1,35,PM25
60t,2026-05-01,00:00,39,20.5,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,39,PM25
61t,2026-05-01,00:00,35,18.9,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,35,PM25
62t,2026-05-01,00:00,21,12.3,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,21,PM25
63t,2026-05-01,00:00,20,12.1,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,20,PM25
67t,2026-05-01,00:00,139,52.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,PM25
68t,2026-05-01,00:00,104,38.6,27,52,-1,-1,-1,-1,-1,-1,-1,-1,104,PM25
69t,2026-05-01,00:00,89,34.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,PM25
70t,2026-05-01,00:00,83,33.2,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,83,PM25
71t,2026-05-01,00:00,59,27.1,-1,-1,9,12,1,0.20,1,2,3,10,59,PM25
72t,2026-05-01,00:00,43,22.2,21,41,-1,-1,-1,-1,0,0,-1,-1,43,PM25
73t,2026-05-01,00:00,77,31.6,-1,-1,-1,-1,-1,-1,-1,-1,0,1,77,PM25
74t,2026-05-01,00:00,39,20.5,21,41,-1,-1,-1,-1,-1,-1,-1,-1,39,PM25
75t,2026-05-01,00:00,61,27.6,-1,-1,-1,-1,-1,-1,1,2,1,3,61,PM25
76t,2026-05-01,00:00,75,31.1,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,75,PM25
78t,2026-05-01,00:00,20,11.8,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
79t,2026-05-01,00:00,94,36.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,PM25
80t,2026-05-01,00:00,22,13.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
81t,2026-05-01,00:00,26,15.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,PM25
82t,2026-05-01,00:00,38,20.1,24,47,-1,-1,3,0.50,14,34,0,0,38,PM25
83t,2026-05-01,00:00,55,26.0,20,39,-1,-1,-1,-1,-1,-1,-1,-1,55,PM25
84t,2026-05-01,00:00,45,23.1,17,33,10,14,-1,-1,-1,-1,-1,-1,45,PM25
85t,2026-05-01,00:00,133,49.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,133,PM25
86t,2026-05-01,00:00,101,37.6,27,52,-1,-1,6,1.00,6,14,-1,-1,101,PM25
87t,2026-05-01,00:00,42,21.5,-1,-1,-1,-1,-1,-1,0,1,0,0,42,PM25
88t,2026-05-01,00:00,37,19.6,17,33,-1,-1,-1,-1,1,3,-1,-1,37,PM25
89t,2026-05-01,00:00,21,12.7,14,27,-1,-1,-1,-1,4,10,-1,-1,21,PM25
90t,2026-05-01,00:00,16,9.7,11,22,-1,-1,-1,-1,-1,-1,-1,-1,16,PM25
91t,2026-05-01,00:00,24,14.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,PM25
92t,2026-05-01,00:00,76,31.3,23,46,-1,-1,-1,-1,-1,-1,-1,-1,76,PM25
93t,2026-05-01,00:00,21,12.3,14,27,-1,-1,1,0.10,-1,-1,0,0,21,PM25
94t,2026-05-01,00:00,49,24.5,17,34,-1,-1,-1,-1,-1,-1,-1,-1,49,PM25
95t,2026-05-01,00:00,70,29.8,22,44,11,15,-1,-1,3,6,0,1,70,PM25
96t,2026-05-01,00:00,124,46.4,43,71,-1,-1,7,1.30,2,4,0,1,124,PM25
97t,2026-05-01,00:00,36,19.3,15,29,29,38,1,0.20,1,3,1,2,36,PM25
98t,2026-05-01,00:00,102,38.0,32,58,69,58,2,0.40,-1,-1,0,0,102,PM25
99t,2026-05-01,00:00,62,27.8,25,49,31,39,2,0.30,2,4,1,2,62,PM25
bkp100t,2026-05-01,00:00,68,29.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,68,PM25
bkp101t,2026-05-01,00:00,64,28.5,23,46,-999,-1,-999,-1,-999,-1,-999,-1,64,PM25
bkp102t,2026-05-01,00:00,30,16.9,28,54,-999,-1,-999,-1,-999,-1,-999,-1,30,PM25
bkp103t,2026-05-01,00:00,48,24.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,48,PM25
bkp104t,2026-05-01,00:00,29,16.2,15,30,-999,-1,-999,-1,-999,-1,-999,-1,29,PM25
bkp105t,2026-05-01,00:00,48,24.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,48,PM25
bkp114t,2026-05-01,00:00,27,15.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp115t,2026-05-01,00:00,41,21.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,41,PM25
bkp116t,2026-05-01,00:00,38,19.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,38,PM25
bkp117t,2026-05-01,00:00,25,15.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,25,PM25
bkp118t,2026-05-01,00:00,49,24.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,49,PM25
bkp119t,2026-05-01,00:00,34,18.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,34,PM25
bkp120t,2026-05-01,00:00,44,22.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,44,PM25
bkp121t,2026-05-01,00:00,35,18.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,35,PM25
bkp122t,2026-05-01,00:00,31,17.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp123t,2026-05-01,00:00,38,20.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,38,PM25
bkp124t,2026-05-01,00:00,40,21.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,40,PM25
bkp125t,2026-05-01,00:00,55,26.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,55,PM25
bkp126t,2026-05-01,00:00,23,13.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp127t,2026-05-01,00:00,44,22.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,44,PM25
bkp128t,2026-05-01,00:00,36,19.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,36,PM25
bkp129t,2026-05-01,00:00,48,24.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,48,PM25
bkp130t,2026-05-01,00:00,46,23.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,46,PM25
bkp131t,2026-05-01,00:00,32,17.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp133t,2026-05-01,00:00,35,18.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,35,PM25
bkp56t,2026-05-01,00:00,28,15.8,27,52,-999,-1,-999,-1,-999,-1,-999,-1,28,PM25
bkp57t,2026-05-01,00:00,35,18.9,33,59,-999,-1,-999,-1,-999,-1,-999,-1,35,PM25
bkp58t,2026-05-01,00:00,43,22.2,21,42,-999,-1,-999,-1,-999,-1,-999,-1,43,PM25
bkp59t,2026-05-01,00:00,39,20.6,18,36,-999,-1,-999,-1,-999,-1,-999,-1,39,PM25
bkp60t,2026-05-01,00:00,34,18.4,21,42,-999,-1,-999,-1,-999,-1,-999,-1,34,PM25
bkp61t,2026-05-01,00:00,38,20.2,21,41,-999,-1,-999,-1,-999,-1,-999,-1,38,PM25
bkp62t,2026-05-01,00:00,64,28.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,64,PM25
bkp63t,2026-05-01,00:00,46,23.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,46,PM25
bkp64t,2026-05-01,00:00,51,25.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,51,PM25
bkp65t,2026-05-01,00:00,46,23.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,46,PM25
bkp66t,2026-05-01,00:00,51,25.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,51,PM25
bkp67t,2026-05-01,00:00,47,23.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,47,PM25
bkp69t,2026-05-01,00:00,31,17.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp70t,2026-05-01,00:00,31,17.3,17,34,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp71t,2026-05-01,00:00,37,19.7,28,53,-999,-1,-999,-1,-999,-1,-999,-1,37,PM25
bkp72t,2026-05-01,00:00,65,28.6,34,61,-999,-1,-999,-1,-999,-1,-999,-1,65,PM25
bkp73t,2026-05-01,00:00,62,27.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,62,PM25
bkp74t,2026-05-01,00:00,59,27.2,31,57,-999,-1,-999,-1,-999,-1,-999,-1,59,PM25
bkp75t,2026-05-01,00:00,59,27.2,25,49,-999,-1,-999,-1,-999,-1,-999,-1,59,PM25
bkp76t,2026-05-01,00:00,38,19.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,38,PM25
bkp77t,2026-05-01,00:00,48,24.1,28,54,-999,-1,-999,-1,-999,-1,-999,-1,48,PM25
bkp78t,2026-05-01,00:00,76,31.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,76,PM25
bkp79t,2026-05-01,00:00,70,29.9,22,44,-999,-1,-999,-1,-999,-1,-999,-1,70,PM25
bkp80t,2026-05-01,00:00,68,29.5,31,57,-999,-1,-999,-1,-999,-1,-999,-1,68,PM25
bkp81t,2026-05-01,00:00,71,30.1,40,68,-999,-1,-999,-1,-999,-1,-999,-1,71,PM25
bkp82t,2026-05-01,00:00,24,14.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
bkp83t,2026-05-01,00:00,27,15.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp84t,2026-05-01,00:00,40,21.0,23,45,-999,-1,-999,-1,-999,-1,-999,-1,40,PM25
bkp85t,2026-05-01,00:00,31,17.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp86t,2026-05-01,00:00,36,19.1,18,35,-999,-1,-999,-1,-999,-1,-999,-1,36,PM25
bkp87t,2026-05-01,00:00,29,16.3,15,30,-999,-1,-999,-1,-999,-1,-999,-1,29,PM25
bkp88t,2026-05-01,00:00,32,17.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp89t,2026-05-01,00:00,26,15.1,20,40,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
bkp90t,2026-05-01,00:00,34,18.4,22,44,-999,-1,-999,-1,-999,-1,-999,-1,34,PM25
bkp91t,2026-05-01,00:00,33,17.8,24,47,-999,-1,-999,-1,-999,-1,-999,-1,33,PM25
bkp92t,2026-05-01,00:00,38,20.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,38,PM25
bkp93t,2026-05-01,00:00,32,17.6,15,30,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp94t,2026-05-01,00:00,46,23.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,46,PM25
bkp95t,2026-05-01,00:00,48,24.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,48,PM25
bkp96t,2026-05-01,00:00,49,24.7,18,35,-999,-1,-999,-1,-999,-1,-999,-1,49,PM25
bkp97t,2026-05-01,00:00,68,29.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,68,PM25
bkp98t,2026-05-01,00:00,74,31.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,74,PM25
bkp99t,2026-05-01,00:00,40,20.9,17,33,-999,-1,-999,-1,-999,-1,-999,-1,40,PM25
o10,2026-05-01,00:00,37,19.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,37,PM25
o20,2026-05-01,00:00,55,26.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,55,PM25
o23,2026-05-01,00:00,62,27.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,62,PM25
o29,2026-05-01,00:00,18,10.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
o38,2026-05-01,00:00,21,12.8,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
o61,2026-05-01,00:00,62,28.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,62,PM25
o65,2026-05-01,00:00,56,26.4,25,50,-999,-1,-999,-1,-999,-1,-999,-1,56,PM25
o66,2026-05-01,00:00,83,33.1,26,51,-999,-1,-999,-1,-999,-1,-999,-1,83,PM25
o67,2026-05-01,00:00,147,55.1,76,101,-999,-1,-999,-1,-999,-1,-999,-1,147,PM25
o68,2026-05-01,00:00,61,27.7,20,39,-999,-1,-999,-1,-999,-1,-999,-1,61,PM25
o69,2026-05-01,00:00,84,33.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,84,PM25
o70,2026-05-01,00:00,46,23.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,46,PM25
o71,2026-05-01,00:00,113,42.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,113,PM25
o72,2026-05-01,00:00,34,18.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,34,PM25
o73,2026-05-01,00:00,64,28.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,64,PM25
02t,2026-05-01,01:00,35,19.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,PM25
08t,2026-05-01,01:00,46,23.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,PM25
100t,2026-05-01,01:00,28,16.0,18,35,8,11,2,0.40,-1,-1,-1,-1,28,PM25
101t,2026-05-01,01:00,26,15.2,13,25,59,54,12,2.10,2,4,0,0,59,O3
102t,2026-05-01,01:00,27,15.4,14,27,-1,-1,-1,-1,-1,-1,0,1,27,PM25
103t,2026-05-01,01:00,27,15.7,17,34,-1,-1,1,0.20,5,12,0,0,27,PM25
104t,2026-05-01,01:00,74,31.0,-1,-1,40,44,2,0.30,3,6,0,1,74,PM25
105t,2026-05-01,01:00,30,16.6,-999,-1,17,24,1,0.20,4,9,0,0,30,PM25
106t,2026-05-01,01:00,24,14.3,-999,-1,9,12,3,0.50,2,5,0,0,24,PM25
107t,2026-05-01,01:00,31,17.2,-1,-1,40,44,2,0.30,3,6,0,0,40,O3
108t,2026-05-01,01:00,30,16.9,-1,-1,51,51,6,1.00,1,2,0,1,51,O3
109t,2026-05-01,01:00,30,16.7,-1,-1,36,42,2,0.40,1,3,1,3,36,O3
110t,2026-05-01,01:00,25,14.9,-999,-1,36,42,2,0.30,1,2,0,1,36,O3
111t,2026-05-01,01:00,24,14.6,-999,-1,38,43,1,0.20,2,4,0,0,38,O3
112t,2026-05-01,01:00,45,23.1,-999,-1,35,41,1,0.20,2,5,0,1,45,PM25
113t,2026-05-01,01:00,32,17.7,14,28,72,59,1,0.20,0,0,0,1,72,O3
114t,2026-05-01,01:00,44,22.6,21,41,35,41,3,0.50,2,4,-1,-1,44,PM25
115t,2026-05-01,01:00,22,13.2,12,24,38,43,2,0.40,2,5,0,1,38,O3
116t,2026-05-01,01:00,61,27.6,24,48,40,44,1,0.20,3,6,0,1,61,PM25
117t,2026-05-01,01:00,87,34.3,-999,-1,24,33,2,0.30,2,5,0,1,87,PM25
118t,2026-05-01,01:00,20,12.2,-1,-1,11,15,-1,-1,3,8,0,0,20,PM25
119t,2026-05-01,01:00,21,12.4,-1,-1,17,24,3,0.50,2,4,0,1,21,PM25
120t,2026-05-01,01:00,22,13.3,-1,-1,7,10,4,0.70,3,6,0,0,22,PM25
121t,2026-05-01,01:00,20,12.2,-1,-1,9,12,2,0.30,2,4,1,3,20,PM25
14t,2026-05-01,01:00,30,16.7,-1,-1,7,10,2,0.40,4,10,1,2,30,PM25
16t,2026-05-01,01:00,28,15.8,13,25,-1,-1,-1,-1,-1,-1,-1,-1,28,PM25
17t,2026-05-01,01:00,33,18.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,PM25
18t,2026-05-01,01:00,48,24.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,PM25
20t,2026-05-01,01:00,71,30.1,31,57,-1,-1,-1,-1,-1,-1,-1,-1,71,PM25
21t,2026-05-01,01:00,44,22.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,PM25
22t,2026-05-01,01:00,48,24.0,18,36,-1,-1,-1,-1,-1,-1,-1,-1,48,PM25
24t,2026-05-01,01:00,88,34.4,87,110,-1,-1,-1,-1,-1,-1,-1,-1,88,PM25
26t,2026-05-01,01:00,44,22.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,PM25
27t,2026-05-01,01:00,29,16.4,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,29,PM25
28t,2026-05-01,01:00,42,21.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,PM25
29t,2026-05-01,01:00,38,20.2,20,39,-1,-1,-1,-1,-1,-1,-1,-1,38,PM25
30t,2026-05-01,01:00,27,15.4,16,31,14,20,1,0.10,0,0,0,0,27,PM25
31t,2026-05-01,01:00,31,17.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,PM25
32t,2026-05-01,01:00,25,14.8,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,25,PM25
33t,2026-05-01,01:00,47,23.8,-1,-1,-1,-1,-999,-1,-1,-1,-999,-1,47,PM25
34t,2026-05-01,01:00,25,14.9,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,25,PM25
35t,2026-05-01,01:00,99,37.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,PM25
36t,2026-05-01,01:00,65,28.7,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,65,PM25
40t,2026-05-01,01:00,87,34.3,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,87,PM25
47t,2026-05-01,01:00,43,22.3,-1,-1,-1,-1,-1,-1,2,5,-1,-1,43,PM25
50t,2026-05-01,01:00,44,22.5,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,44,PM25
52t,2026-05-01,01:00,44,22.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,PM25
53t,2026-05-01,01:00,43,22.2,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,43,PM25
57t,2026-05-01,01:00,55,26.2,26,51,-1,-1,-1,-1,-1,-1,-999,-1,55,PM25
58t,2026-05-01,01:00,34,18.5,14,27,-1,-1,-1,-1,-1,-1,-999,-1,34,PM25
59t,2026-05-01,01:00,35,18.7,16,31,14,19,4,0.70,3,6,-999,-1,35,PM25
60t,2026-05-01,01:00,39,20.3,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,39,PM25
61t,2026-05-01,01:00,35,18.9,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,35,PM25
67t,2026-05-01,01:00,140,52.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,140,PM25
68t,2026-05-01,01:00,102,38.1,26,51,-1,-1,-1,-1,-1,-1,-1,-1,102,PM25
69t,2026-05-01,01:00,86,33.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,PM25
71t,2026-05-01,01:00,55,26.0,-1,-1,9,12,1,0.20,1,3,3,10,55,PM25
72t,2026-05-01,01:00,43,22.1,21,41,-1,-1,-1,-1,0,0,-1,-1,43,PM25
73t,2026-05-01,01:00,76,31.5,-1,-1,-1,-1,-1,-1,-1,-1,0,0,76,PM25
74t,2026-05-01,01:00,39,20.6,21,41,-1,-1,-1,-1,-1,-1,-1,-1,39,PM25
75t,2026-05-01,01:00,59,27.2,-1,-1,-1,-1,-1,-1,1,2,1,3,59,PM25
79t,2026-05-01,01:00,92,35.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,PM25
81t,2026-05-01,01:00,26,15.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,PM25
82t,2026-05-01,01:00,39,20.3,24,47,-1,-1,3,0.50,8,20,0,0,39,PM25
83t,2026-05-01,01:00,50,25.0,19,38,-1,-1,-1,-1,-1,-1,-1,-1,50,PM25
84t,2026-05-01,01:00,46,23.2,17,33,9,13,-1,-1,-1,-1,-1,-1,46,PM25
85t,2026-05-01,01:00,135,50.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135,PM25
87t,2026-05-01,01:00,42,21.6,-1,-1,-1,-1,-1,-1,0,1,0,0,42,PM25
90t,2026-05-01,01:00,15,9.0,11,21,-1,-1,-1,-1,-1,-1,-1,-1,15,PM25
91t,2026-05-01,01:00,24,14.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,PM25
