station_id,date,time,pm25_aqi,pm25_value,pm10_aqi,pm10_value,o3_aqi,o3_value,co_aqi,co_value,no2_aqi,no2_value,so2_aqi,so2_value,aqi,aqi_param
bkp71t,2026-04-01,00:00,24,14.5,18,36,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
bkp72t,2026-04-01,00:00,64,28.5,31,57,-999,-1,-999,-1,-999,-1,-999,-1,64,PM25
bkp73t,2026-04-01,00:00,59,27.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,59,PM25
bkp74t,2026-04-01,00:00,48,24.3,31,57,-999,-1,-999,-1,-999,-1,-999,-1,48,PM25
bkp75t,2026-04-01,00:00,39,20.5,21,42,-999,-1,-999,-1,-999,-1,-999,-1,39,PM25
bkp76t,2026-04-01,00:00,33,17.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,33,PM25
bkp77t,2026-04-01,00:00,36,19.4,19,38,-999,-1,-999,-1,-999,-1,-999,-1,36,PM25
bkp78t,2026-04-01,00:00,68,29.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,68,PM25
bkp79t,2026-04-01,00:00,40,20.8,18,36,-999,-1,-999,-1,-999,-1,-999,-1,40,PM25
bkp80t,2026-04-01,00:00,51,25.2,22,44,-999,-1,-999,-1,-999,-1,-999,-1,51,PM25
bkp81t,2026-04-01,00:00,56,26.3,39,67,-999,-1,-999,-1,-999,-1,-999,-1,56,PM25
bkp83t,2026-04-01,00:00,27,15.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp84t,2026-04-01,00:00,31,17.2,22,43,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp85t,2026-04-01,00:00,26,15.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
bkp86t,2026-04-01,00:00,32,17.7,15,29,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp87t,2026-04-01,00:00,34,18.5,15,29,-999,-1,-999,-1,-999,-1,-999,-1,34,PM25
bkp88t,2026-04-01,00:00,27,15.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp89t,2026-04-01,00:00,30,16.7,22,43,-999,-1,-999,-1,-999,-1,-999,-1,30,PM25
bkp90t,2026-04-01,00:00,32,17.7,19,38,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp91t,2026-04-01,00:00,31,17.1,22,43,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp92t,2026-04-01,00:00,27,15.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp93t,2026-04-01,00:00,29,16.3,35,62,-999,-1,-999,-1,-999,-1,-999,-1,35,PM10
bkp94t,2026-04-01,00:00,41,21.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,41,PM25
bkp95t,2026-04-01,00:00,37,19.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,37,PM25
bkp96t,2026-04-01,00:00,39,20.4,17,34,-999,-1,-999,-1,-999,-1,-999,-1,39,PM25
bkp97t,2026-04-01,00:00,52,25.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,52,PM25
bkp98t,2026-04-01,00:00,28,15.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,28,PM25
bkp99t,2026-04-01,00:00,30,16.7,14,28,-999,-1,-999,-1,-999,-1,-999,-1,30,PM25
o10,2026-04-01,00:00,30,16.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,30,PM25
o20,2026-04-01,00:00,268,142.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,268,PM25
o23,2026-04-01,00:00,201,75.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,201,PM25
o24,2026-04-01,00:00,24,14.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,24,PM25
o28,2026-04-01,00:00,30,16.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,30,PM25
o29,2026-04-01,00:00,23,13.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
o38,2026-04-01,00:00,26,15.3,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
o61,2026-04-01,00:00,114,42.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,114,PM25
o65,2026-04-01,00:00,75,31.2,38,66,-999,-1,-999,-1,-999,-1,-999,-1,75,PM25
o66,2026-04-01,00:00,302,176.1,219,217,-999,-1,-999,-1,-999,-1,-999,-1,302,PM25
o68,2026-04-01,00:00,426,300.9,287,352,-999,-1,-999,-1,-999,-1,-999,-1,426,PM25
o69,2026-04-01,00:00,186,69.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,186,PM25
o71,2026-04-01,00:00,268,142.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,268,PM25
o72,2026-04-01,00:00,45,22.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,45,PM25
o73,2026-04-01,00:00,277,151.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,277,PM25
o76,2026-04-01,00:00,418,292.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,418,PM25
02t,2026-04-01,01:00,30,16.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,PM25
08t,2026-04-01,01:00,43,22.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,PM25
100t,2026-04-01,01:00,24,14.2,15,30,14,19,1,0.20,-1,-1,-1,-1,24,PM25
101t,2026-04-01,01:00,55,26.1,21,41,56,53,10,1.80,2,4,0,0,56,O3
102t,2026-04-01,01:00,90,34.9,34,61,-1,-1,2,0.30,3,8,0,1,90,PM25
103t,2026-04-01,01:00,30,16.8,17,33,16,22,2,0.30,4,10,0,0,30,PM25
104t,2026-04-01,01:00,48,24.1,-1,-1,47,48,2,0.30,2,5,0,1,48,PM25
105t,2026-04-01,01:00,40,20.7,-999,-1,26,36,2,0.30,5,11,1,2,40,PM25
106t,2026-04-01,01:00,217,91.6,-999,-1,11,16,5,0.80,2,5,0,0,217,PM25
107t,2026-04-01,01:00,96,36.5,-1,-1,23,32,3,0.60,5,12,0,0,96,PM25
109t,2026-04-01,01:00,63,28.2,-1,-1,38,43,2,0.40,4,9,1,3,63,PM25
110t,2026-04-01,01:00,96,36.5,-999,-1,33,40,3,0.50,5,11,0,1,96,PM25
111t,2026-04-01,01:00,52,25.4,-999,-1,36,42,2,0.40,0,0,0,0,52,PM25
112t,2026-04-01,01:00,72,30.4,-999,-1,17,24,2,0.30,3,6,0,0,72,PM25
113t,2026-04-01,01:00,106,39.3,36,63,64,56,2,0.30,0,0,0,0,106,PM25
114t,2026-04-01,01:00,94,36.1,38,66,50,50,1,0.20,4,9,0,0,94,PM25
115t,2026-04-01,01:00,111,41.5,30,56,74,60,3,0.60,3,6,0,1,111,PM25
116t,2026-04-01,01:00,44,22.6,23,46,25,35,2,0.30,3,7,0,0,44,PM25
117t,2026-04-01,01:00,108,40.3,-999,-1,22,31,3,0.50,3,6,0,1,108,PM25
118t,2026-04-01,01:00,23,13.9,-1,-1,11,15,2,0.30,3,7,0,1,23,PM25
119t,2026-04-01,01:00,23,13.7,-1,-1,20,28,5,0.80,1,3,0,1,23,PM25
120t,2026-04-01,01:00,19,11.6,-1,-1,12,17,3,0.60,1,3,0,1,19,PM25
121t,2026-04-01,01:00,20,11.9,-1,-1,14,20,2,0.30,1,3,1,3,20,PM25
13t,2026-04-01,01:00,22,13.0,14,28,19,27,2,0.30,2,5,0,1,22,PM25
14t,2026-04-01,01:00,28,15.8,-1,-1,11,16,2,0.40,3,8,1,2,28,PM25
16t,2026-04-01,01:00,24,14.3,12,23,-1,-1,-1,-1,-1,-1,-1,-1,24,PM25
17t,2026-04-01,01:00,31,17.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,PM25
18t,2026-04-01,01:00,48,24.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,PM25
19t,2026-04-01,01:00,36,19.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,PM25
20t,2026-04-01,01:00,52,25.3,22,43,-1,-1,-1,-1,-1,-1,-1,-1,52,PM25
21t,2026-04-01,01:00,35,18.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,PM25
24t,2026-04-01,01:00,70,29.9,43,71,-1,-1,-1,-1,-1,-1,-1,-1,70,PM25
25t,2026-04-01,01:00,48,24.2,20,40,-1,-1,-999,-1,-1,-1,-999,-1,48,PM25
26t,2026-04-01,01:00,57,26.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,PM25
27t,2026-04-01,01:00,28,15.9,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,28,PM25
28t,2026-04-01,01:00,40,20.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,PM25
29t,2026-04-01,01:00,31,17.1,22,43,-1,-1,-1,-1,-1,-1,-1,-1,31,PM25
30t,2026-04-01,01:00,25,15.0,17,33,22,31,1,0.10,2,5,-1,-1,25,PM25
31t,2026-04-01,01:00,24,14.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,PM25
32t,2026-04-01,01:00,27,15.7,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,27,PM25
33t,2026-04-01,01:00,33,17.8,-1,-1,-1,-1,-999,-1,-1,-1,-999,-1,33,PM25
34t,2026-04-01,01:00,33,17.9,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,33,PM25
35t,2026-04-01,01:00,234,108.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234,PM25
36t,2026-04-01,01:00,205,79.7,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,205,PM25
47t,2026-04-01,01:00,57,26.7,-1,-1,-1,-1,-1,-1,8,19,-1,-1,57,PM25
50t,2026-04-01,01:00,35,18.8,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,35,PM25
52t,2026-04-01,01:00,35,18.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,PM25
53t,2026-04-01,01:00,34,18.2,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,34,PM25
57t,2026-04-01,01:00,253,127.8,123,134,-1,-1,-1,-1,-1,-1,-999,-1,253,PM25
58t,2026-04-01,01:00,265,139.6,269,316,-1,-1,-1,-1,-1,-1,-999,-1,269,PM10
59t,2026-04-01,01:00,27,15.6,16,31,19,27,3,0.60,1,3,-999,-1,27,PM25
60t,2026-04-01,01:00,34,18.6,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,34,PM25
61t,2026-04-01,01:00,29,16.4,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,29,PM25
67t,2026-04-01,01:00,227,101.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,227,PM25
68t,2026-04-01,01:00,220,94.9,92,114,-1,-1,-1,-1,-1,-1,-1,-1,220,PM25
69t,2026-04-01,01:00,214,88.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214,PM25
70t,2026-04-01,01:00,252,126.8,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,252,PM25
71t,2026-04-01,01:00,47,23.6,21,41,9,12,2,0.30,2,5,3,10,47,PM25
72t,2026-04-01,01:00,193,72.2,60,88,-1,-1,-1,-1,0,0,-1,-1,193,PM25
73t,2026-04-01,01:00,343,217.7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,343,PM25
74t,2026-04-01,01:00,36,19.3,17,33,-1,-1,-1,-1,-1,-1,-1,-1,36,PM25
75t,2026-04-01,01:00,232,106.0,-1,-1,-1,-1,-1,-1,2,4,1,4,232,PM25
77t,2026-04-01,01:00,58,26.9,22,43,-1,-1,-999,-1,-1,-1,-1,-1,58,PM25
78t,2026-04-01,01:00,17,10.1,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
79t,2026-04-01,01:00,56,26.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,PM25
81t,2026-04-01,01:00,32,17.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,PM25
82t,2026-04-01,01:00,198,74.4,141,145,38,43,3,0.60,-1,-1,0,1,198,PM25
83t,2026-04-01,01:00,131,48.8,46,75,-1,-1,-1,-1,-1,-1,-1,-1,131,PM25
84t,2026-04-01,01:00,70,30.0,21,42,19,27,-1,-1,-1,-1,-1,-1,70,PM25
85t,2026-04-01,01:00,74,31.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74,PM25
86t,2026-04-01,01:00,166,62.2,118,131,-1,-1,6,1.00,6,14,-1,-1,166,PM25
87t,2026-04-01,01:00,34,18.4,-1,-1,-1,-1,-1,-1,0,0,0,0,34,PM25
88t,2026-04-01,01:00,194,72.9,85,108,-1,-1,-1,-1,13,32,-1,-1,194,PM25
91t,2026-04-01,01:00,121,45.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,PM25
92t,2026-04-01,01:00,150,56.2,52,82,29,38,-1,-1,-1,-1,-1,-1,150,PM25
93t,2026-04-01,01:00,20,11.8,14,27,-1,-1,1,0.10,2,5,0,0,20,PM25
94t,2026-04-01,01:00,135,50.4,43,72,-1,-1,-1,-1,-1,-1,-1,-1,135,PM25
95t,2026-04-01,01:00,105,39.2,28,53,21,30,6,1.10,3,7,1,3,105,PM25
96t,2026-04-01,01:00,115,42.7,38,66,40,44,15,2.70,3,7,1,2,115,PM25
97t,2026-04-01,01:00,93,35.7,25,49,29,38,2,0.40,2,4,1,2,93,PM25
98t,2026-04-01,01:00,120,44.6,38,65,54,52,3,0.60,-1,-1,1,2,120,PM25
99t,2026-04-01,01:00,62,27.8,23,45,33,40,2,0.40,3,8,1,2,62,PM25
bkp100t,2026-04-01,01:00,35,18.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,35,PM25
bkp101t,2026-04-01,01:00,42,21.9,17,34,-999,-1,-999,-1,-999,-1,-999,-1,42,PM25
